question_id,image_id,sequence_id,sensor,scene_type,split,question_type,variant,template_id,question,question_paraphrased,answer,answer_type,answer_space,image_path,depth_path,source,evidence
train_002583,47430679/326488.797,47430679,lidar,unknown,train,nearest_object,,0,What is the closest object to the stool?,,table,object,,ARKitScenes/3dod/Training/47430679/47430679_frames/lowres_wide/47430679_326488.797.png,ARKitScenes/3dod/Training/47430679/47430679_frames/lowres_depth/47430679_326488.797.png,rule,"{""anchor_concept"": ""stool"", ""anchor_object_index"": 5, ""answer_concept"": ""table"", ""answer_object_index"": 4, ""nearest_distance_m"": 0.409, ""second_nearest_distance_m"": 0.789}"
train_000398,41159623/55566.826,41159623,lidar,unknown,train,nearest_object,,1,Which object is nearest to the television?,,fireplace,object,,ARKitScenes/3dod/Training/41159623/41159623_frames/lowres_wide/41159623_55566.826.png,ARKitScenes/3dod/Training/41159623/41159623_frames/lowres_depth/41159623_55566.826.png,rule,"{""anchor_concept"": ""television"", ""anchor_object_index"": 15, ""answer_concept"": ""fireplace"", ""answer_object_index"": 13, ""nearest_distance_m"": 1.823, ""second_nearest_distance_m"": 3.521}"
train_002177,48458626/127657.995,48458626,lidar,unknown,train,nearest_object,,1,Which object is nearest to the sofa?,,fireplace,object,,ARKitScenes/3dod/Training/48458626/48458626_frames/lowres_wide/48458626_127657.995.png,ARKitScenes/3dod/Training/48458626/48458626_frames/lowres_depth/48458626_127657.995.png,rule,"{""anchor_concept"": ""sofa"", ""anchor_object_index"": 0, ""answer_concept"": ""fireplace"", ""answer_object_index"": 3, ""nearest_distance_m"": 1.371, ""second_nearest_distance_m"": 1.896}"
train_003078,45261509/43532.159,45261509,lidar,unknown,train,nearest_object,,5,Which object is closest in distance to the television?,,chair,object,,ARKitScenes/3dod/Training/45261509/45261509_frames/lowres_wide/45261509_43532.159.png,ARKitScenes/3dod/Training/45261509/45261509_frames/lowres_depth/45261509_43532.159.png,rule,"{""anchor_concept"": ""television"", ""anchor_object_index"": 19, ""answer_concept"": ""chair"", ""answer_object_index"": 13, ""nearest_distance_m"": 0.237, ""second_nearest_distance_m"": 0.488}"
train_004251,41254893/159257.734,41254893,lidar,unknown,train,nearest_object,,0,What is the closest object to the sofa?,,table,object,,ARKitScenes/3dod/Training/41254893/41254893_frames/lowres_wide/41254893_159257.734.png,ARKitScenes/3dod/Training/41254893/41254893_frames/lowres_depth/41254893_159257.734.png,rule,"{""anchor_concept"": ""sofa"", ""anchor_object_index"": 2, ""answer_concept"": ""table"", ""answer_object_index"": 11, ""nearest_distance_m"": 1.192, ""second_nearest_distance_m"": 1.684}"
train_000613,48018542/829017.513,48018542,lidar,unknown,train,nearest_object,,4,What is right next to the cabinet?,,sink,object,,ARKitScenes/3dod/Training/48018542/48018542_frames/lowres_wide/48018542_829017.513.png,ARKitScenes/3dod/Training/48018542/48018542_frames/lowres_depth/48018542_829017.513.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 1, ""answer_concept"": ""sink"", ""answer_object_index"": 2, ""nearest_distance_m"": 0.369, ""second_nearest_distance_m"": 0.595}"
train_001128,41098140/886.335,41098140,lidar,unknown,train,nearest_object,,0,What is the closest object to the cabinet?,,washer,object,,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_wide/41098140_886.335.png,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_depth/41098140_886.335.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 0, ""answer_concept"": ""washer"", ""answer_object_index"": 1, ""nearest_distance_m"": 0.396, ""second_nearest_distance_m"": 1.35}"
train_003167,42898711/581564.432,42898711,lidar,unknown,train,nearest_object,,2,What sits closest to the cabinet?,,bed,object,,ARKitScenes/3dod/Training/42898711/42898711_frames/lowres_wide/42898711_581564.432.png,ARKitScenes/3dod/Training/42898711/42898711_frames/lowres_depth/42898711_581564.432.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 4, ""answer_concept"": ""bed"", ""answer_object_index"": 0, ""nearest_distance_m"": 1.216, ""second_nearest_distance_m"": 1.543}"
train_004562,48018791/18086.660,48018791,lidar,unknown,train,nearest_object,,5,Which object is closest in distance to the table?,,chair,object,,ARKitScenes/3dod/Training/48018791/48018791_frames/lowres_wide/48018791_18086.660.png,ARKitScenes/3dod/Training/48018791/48018791_frames/lowres_depth/48018791_18086.660.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 0, ""answer_concept"": ""chair"", ""answer_object_index"": 4, ""nearest_distance_m"": 0.632, ""second_nearest_distance_m"": 0.817}"
train_003809,48458766/142243.750,48458766,lidar,unknown,train,nearest_object,,0,What is the closest object to the cabinet?,,shelf,object,,ARKitScenes/3dod/Training/48458766/48458766_frames/lowres_wide/48458766_142243.750.png,ARKitScenes/3dod/Training/48458766/48458766_frames/lowres_depth/48458766_142243.750.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 7, ""answer_concept"": ""shelf"", ""answer_object_index"": 6, ""nearest_distance_m"": 0.891, ""second_nearest_distance_m"": 1.329}"
train_003189,42898236/167719.046,42898236,lidar,unknown,train,nearest_object,,0,What is the closest object to the table?,,stool,object,,ARKitScenes/3dod/Training/42898236/42898236_frames/lowres_wide/42898236_167719.046.png,ARKitScenes/3dod/Training/42898236/42898236_frames/lowres_depth/42898236_167719.046.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 5, ""answer_concept"": ""stool"", ""answer_object_index"": 6, ""nearest_distance_m"": 0.243, ""second_nearest_distance_m"": 1.26}"
train_002343,47430739/336558.648,47430739,lidar,unknown,train,nearest_object,,5,Which object is closest in distance to the table?,,stool,object,,ARKitScenes/3dod/Training/47430739/47430739_frames/lowres_wide/47430739_336558.648.png,ARKitScenes/3dod/Training/47430739/47430739_frames/lowres_depth/47430739_336558.648.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 3, ""answer_concept"": ""stool"", ""answer_object_index"": 4, ""nearest_distance_m"": 0.497, ""second_nearest_distance_m"": 1.061}"
train_001965,47430248/182334.699,47430248,lidar,unknown,train,nearest_object,,1,Which object is nearest to the shelf?,,television,object,,ARKitScenes/3dod/Training/47430248/47430248_frames/lowres_wide/47430248_182334.699.png,ARKitScenes/3dod/Training/47430248/47430248_frames/lowres_depth/47430248_182334.699.png,rule,"{""anchor_concept"": ""shelf"", ""anchor_object_index"": 17, ""answer_concept"": ""television"", ""answer_object_index"": 9, ""nearest_distance_m"": 0.067, ""second_nearest_distance_m"": 0.537}"
train_005147,48018760/15073.181,48018760,lidar,unknown,train,nearest_object,,1,Which object is nearest to the cabinet?,,television,object,,ARKitScenes/3dod/Training/48018760/48018760_frames/lowres_wide/48018760_15073.181.png,ARKitScenes/3dod/Training/48018760/48018760_frames/lowres_depth/48018760_15073.181.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 8, ""answer_concept"": ""television"", ""answer_object_index"": 9, ""nearest_distance_m"": 0.327, ""second_nearest_distance_m"": 1.584}"
train_003218,42899307/885764.051,42899307,lidar,unknown,train,nearest_object,,4,What is right next to the shelf?,,television,object,,ARKitScenes/3dod/Training/42899307/42899307_frames/lowres_wide/42899307_885764.051.png,ARKitScenes/3dod/Training/42899307/42899307_frames/lowres_depth/42899307_885764.051.png,rule,"{""anchor_concept"": ""shelf"", ""anchor_object_index"": 2, ""answer_concept"": ""television"", ""answer_object_index"": 5, ""nearest_distance_m"": 0.827, ""second_nearest_distance_m"": 1.131}"
train_004057,47332778/44661.365,47332778,lidar,unknown,train,nearest_object,,3,Which item is positioned nearest to the cabinet?,,television,object,,ARKitScenes/3dod/Training/47332778/47332778_frames/lowres_wide/47332778_44661.365.png,ARKitScenes/3dod/Training/47332778/47332778_frames/lowres_depth/47332778_44661.365.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 0, ""answer_concept"": ""television"", ""answer_object_index"": 1, ""nearest_distance_m"": 1.129, ""second_nearest_distance_m"": 2.367}"
train_003240,41098140/869.526,41098140,lidar,unknown,train,nearest_object,,5,Which object is closest in distance to the sofa?,,refrigerator,object,,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_wide/41098140_869.526.png,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_depth/41098140_869.526.png,rule,"{""anchor_concept"": ""sofa"", ""anchor_object_index"": 14, ""answer_concept"": ""refrigerator"", ""answer_object_index"": 13, ""nearest_distance_m"": 0.458, ""second_nearest_distance_m"": 1.328}"
train_002328,43895917/111338.458,43895917,lidar,unknown,train,nearest_object,,3,Which item is positioned nearest to the table?,,bathtub,object,,ARKitScenes/3dod/Training/43895917/43895917_frames/lowres_wide/43895917_111338.458.png,ARKitScenes/3dod/Training/43895917/43895917_frames/lowres_depth/43895917_111338.458.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 2, ""answer_concept"": ""bathtub"", ""answer_object_index"": 0, ""nearest_distance_m"": 0.119, ""second_nearest_distance_m"": 1.343}"
train_003576,47330996/177051.900,47330996,lidar,unknown,train,nearest_object,,2,What sits closest to the oven?,,shelf,object,,ARKitScenes/3dod/Training/47330996/47330996_frames/lowres_wide/47330996_177051.900.png,ARKitScenes/3dod/Training/47330996/47330996_frames/lowres_depth/47330996_177051.900.png,rule,"{""anchor_concept"": ""oven"", ""anchor_object_index"": 16, ""answer_concept"": ""shelf"", ""answer_object_index"": 19, ""nearest_distance_m"": 0.11, ""second_nearest_distance_m"": 0.388}"
train_000924,43649586/35269.551,43649586,lidar,unknown,train,nearest_object,,3,Which item is positioned nearest to the cabinet?,,oven,object,,ARKitScenes/3dod/Training/43649586/43649586_frames/lowres_wide/43649586_35269.551.png,ARKitScenes/3dod/Training/43649586/43649586_frames/lowres_depth/43649586_35269.551.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 0, ""answer_concept"": ""oven"", ""answer_object_index"": 2, ""nearest_distance_m"": 1.101, ""second_nearest_distance_m"": 1.993}"
train_003584,47204506/680.273,47204506,lidar,unknown,train,nearest_object,,0,What is the closest object to the cabinet?,,shelf,object,,ARKitScenes/3dod/Training/47204506/47204506_frames/lowres_wide/47204506_680.273.png,ARKitScenes/3dod/Training/47204506/47204506_frames/lowres_depth/47204506_680.273.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 1, ""answer_concept"": ""shelf"", ""answer_object_index"": 16, ""nearest_distance_m"": 2.017, ""second_nearest_distance_m"": 2.582}"
train_001814,47332653/369032.886,47332653,lidar,unknown,train,nearest_object,,0,What is the closest object to the table?,,chair,object,,ARKitScenes/3dod/Training/47332653/47332653_frames/lowres_wide/47332653_369032.886.png,ARKitScenes/3dod/Training/47332653/47332653_frames/lowres_depth/47332653_369032.886.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 6, ""answer_concept"": ""chair"", ""answer_object_index"": 8, ""nearest_distance_m"": 0.418, ""second_nearest_distance_m"": 0.692}"
train_001391,47334629/386372.149,47334629,lidar,unknown,train,nearest_object,,0,What is the closest object to the sink?,,cabinet,object,,ARKitScenes/3dod/Training/47334629/47334629_frames/lowres_wide/47334629_386372.149.png,ARKitScenes/3dod/Training/47334629/47334629_frames/lowres_depth/47334629_386372.149.png,rule,"{""anchor_concept"": ""sink"", ""anchor_object_index"": 2, ""answer_concept"": ""cabinet"", ""answer_object_index"": 1, ""nearest_distance_m"": 0.078, ""second_nearest_distance_m"": 0.651}"
train_003474,41159823/86654.081,41159823,lidar,unknown,train,nearest_object,,5,Which object is closest in distance to the sink?,,toilet,object,,ARKitScenes/3dod/Training/41159823/41159823_frames/lowres_wide/41159823_86654.081.png,ARKitScenes/3dod/Training/41159823/41159823_frames/lowres_depth/41159823_86654.081.png,rule,"{""anchor_concept"": ""sink"", ""anchor_object_index"": 1, ""answer_concept"": ""toilet"", ""answer_object_index"": 0, ""nearest_distance_m"": 0.574, ""second_nearest_distance_m"": 1.275}"
train_002697,47332501/342400.330,47332501,lidar,unknown,train,nearest_object,,0,What is the closest object to the cabinet?,,stove,object,,ARKitScenes/3dod/Training/47332501/47332501_frames/lowres_wide/47332501_342400.330.png,ARKitScenes/3dod/Training/47332501/47332501_frames/lowres_depth/47332501_342400.330.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 11, ""answer_concept"": ""stove"", ""answer_object_index"": 12, ""nearest_distance_m"": 0.24, ""second_nearest_distance_m"": 0.393}"
train_002717,47332063/247507.774,47332063,lidar,unknown,train,nearest_object,,2,What sits closest to the chair?,,table,object,,ARKitScenes/3dod/Training/47332063/47332063_frames/lowres_wide/47332063_247507.774.png,ARKitScenes/3dod/Training/47332063/47332063_frames/lowres_depth/47332063_247507.774.png,rule,"{""anchor_concept"": ""chair"", ""anchor_object_index"": 2, ""answer_concept"": ""table"", ""answer_object_index"": 1, ""nearest_distance_m"": 0.252, ""second_nearest_distance_m"": 0.67}"
train_003360,45261061/14560.021,45261061,lidar,unknown,train,nearest_object,,3,Which item is positioned nearest to the sofa?,,fireplace,object,,ARKitScenes/3dod/Training/45261061/45261061_frames/lowres_wide/45261061_14560.021.png,ARKitScenes/3dod/Training/45261061/45261061_frames/lowres_depth/45261061_14560.021.png,rule,"{""anchor_concept"": ""sofa"", ""anchor_object_index"": 1, ""answer_concept"": ""fireplace"", ""answer_object_index"": 4, ""nearest_distance_m"": 1.727, ""second_nearest_distance_m"": 2.709}"
train_002007,42899799/252807.476,42899799,lidar,unknown,train,nearest_object,,3,Which item is positioned nearest to the cabinet?,,sink,object,,ARKitScenes/3dod/Training/42899799/42899799_frames/lowres_wide/42899799_252807.476.png,ARKitScenes/3dod/Training/42899799/42899799_frames/lowres_depth/42899799_252807.476.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 1, ""answer_concept"": ""sink"", ""answer_object_index"": 2, ""nearest_distance_m"": 0.105, ""second_nearest_distance_m"": 0.572}"
train_002245,47331536/4457.797,47331536,lidar,unknown,train,nearest_object,,3,Which item is positioned nearest to the table?,,television,object,,ARKitScenes/3dod/Training/47331536/47331536_frames/lowres_wide/47331536_4457.797.png,ARKitScenes/3dod/Training/47331536/47331536_frames/lowres_depth/47331536_4457.797.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 4, ""answer_concept"": ""television"", ""answer_object_index"": 5, ""nearest_distance_m"": 0.364, ""second_nearest_distance_m"": 0.795}"
train_004293,45662829/15185.112,45662829,lidar,unknown,train,nearest_object,,4,What is right next to the cabinet?,,television,object,,ARKitScenes/3dod/Training/45662829/45662829_frames/lowres_wide/45662829_15185.112.png,ARKitScenes/3dod/Training/45662829/45662829_frames/lowres_depth/45662829_15185.112.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 2, ""answer_concept"": ""television"", ""answer_object_index"": 3, ""nearest_distance_m"": 0.89, ""second_nearest_distance_m"": 1.71}"
train_003601,47331491/153154.444,47331491,lidar,unknown,train,identify_superlative,closest_camera,2,"Among the furniture and items in the room, not the walls, floor, or ceiling, which is closest to where the picture was taken from?",,sofa,object,,ARKitScenes/3dod/Training/47331491/47331491_frames/lowres_wide/47331491_153154.444.png,ARKitScenes/3dod/Training/47331491/47331491_frames/lowres_depth/47331491_153154.444.png,rule,"{""winner_concept"": ""sofa"", ""winner_object_index"": 5, ""winner_area_frac"": 0.43134082099301074, ""winner_depth_m"": 1.4270000457763672, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_003152,47115260/115049.781,47115260,lidar,unknown,train,identify_superlative,farthest_camera,1,"Excluding the walls, floor, and ceiling, what is the most distant object from the camera?",,cabinet,object,,ARKitScenes/3dod/Training/47115260/47115260_frames/lowres_wide/47115260_115049.781.png,ARKitScenes/3dod/Training/47115260/47115260_frames/lowres_depth/47115260_115049.781.png,rule,"{""winner_concept"": ""cabinet"", ""winner_object_index"": 2, ""winner_area_frac"": 0.044502755719657276, ""winner_depth_m"": 2.4189999103546143, ""runner_up_concept"": ""chair"", ""runner_up_area_frac"": 0.06416103897206916, ""runner_up_depth_m"": 1.8229999542236328}"
train_004212,41097992/8639.031,41097992,lidar,unknown,train,identify_superlative,closest_camera,2,"Among the furniture and items in the room, not the walls, floor, or ceiling, which is closest to where the picture was taken from?",,toilet,object,,ARKitScenes/3dod/Training/41097992/41097992_frames/lowres_wide/41097992_8639.031.png,ARKitScenes/3dod/Training/41097992/41097992_frames/lowres_depth/41097992_8639.031.png,rule,"{""winner_concept"": ""toilet"", ""winner_object_index"": 3, ""winner_area_frac"": 0.19613412072486158, ""winner_depth_m"": 1.3660000562667847, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_003371,47204887/798.013,47204887,lidar,unknown,train,identify_superlative,closest_camera,5,"Excluding the walls, floor, and ceiling, what is the closest visible object to the camera?",,cabinet,object,,ARKitScenes/3dod/Training/47204887/47204887_frames/lowres_wide/47204887_798.013.png,ARKitScenes/3dod/Training/47204887/47204887_frames/lowres_depth/47204887_798.013.png,rule,"{""winner_concept"": ""cabinet"", ""winner_object_index"": 5, ""winner_area_frac"": 0.2256766515107902, ""winner_depth_m"": 0.9269999861717224, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_001405,47669851/12512.272,47669851,lidar,unknown,train,identify_superlative,farthest_camera,2,"Among the furniture and items in the room, not the walls, floor, or ceiling, which is farthest from where the picture was taken?",,fireplace,object,,ARKitScenes/3dod/Training/47669851/47669851_frames/lowres_wide/47669851_12512.272.png,ARKitScenes/3dod/Training/47669851/47669851_frames/lowres_depth/47669851_12512.272.png,rule,"{""winner_concept"": ""fireplace"", ""winner_object_index"": 9, ""winner_area_frac"": 0.19834742202989042, ""winner_depth_m"": 2.4800000190734863, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_004759,41048247/4172.373,41048247,lidar,unknown,train,identify_superlative,closest_camera,4,"Not counting the room's walls, floor, or ceiling, which object is closest to us in this image?",,sink,object,,ARKitScenes/3dod/Training/41048247/41048247_frames/lowres_wide/41048247_4172.373.png,ARKitScenes/3dod/Training/41048247/41048247_frames/lowres_depth/41048247_4172.373.png,rule,"{""winner_concept"": ""sink"", ""winner_object_index"": 0, ""winner_area_frac"": 0.10930107900085705, ""winner_depth_m"": 1.034000039100647, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_003965,47204524/1572.385,47204524,lidar,unknown,train,identify_superlative,closest_camera,3,"Ignoring the walls, floor, and ceiling, what object is nearest the viewer?",,cabinet,object,,ARKitScenes/3dod/Training/47204524/47204524_frames/lowres_wide/47204524_1572.385.png,ARKitScenes/3dod/Training/47204524/47204524_frames/lowres_depth/47204524_1572.385.png,rule,"{""winner_concept"": ""cabinet"", ""winner_object_index"": 2, ""winner_area_frac"": 0.06968286191980509, ""winner_depth_m"": 2.0820000171661377, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_001029,44796374/11461.969,44796374,lidar,unknown,train,identify_superlative,closest_camera,5,"Excluding the walls, floor, and ceiling, what is the closest visible object to the camera?",,cabinet,object,,ARKitScenes/3dod/Training/44796374/44796374_frames/lowres_wide/44796374_11461.969.png,ARKitScenes/3dod/Training/44796374/44796374_frames/lowres_depth/44796374_11461.969.png,rule,"{""winner_concept"": ""cabinet"", ""winner_object_index"": 4, ""winner_area_frac"": 0.3496263690621952, ""winner_depth_m"": 1.343000054359436, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_000715,47430688/326930.140,47430688,lidar,unknown,train,identify_superlative,farthest_camera,0,"Not counting the walls, floor, or ceiling, which object is farthest from the camera?",,cabinet,object,,ARKitScenes/3dod/Training/47430688/47430688_frames/lowres_wide/47430688_326930.140.png,ARKitScenes/3dod/Training/47430688/47430688_frames/lowres_depth/47430688_326930.140.png,rule,"{""winner_concept"": ""cabinet"", ""winner_object_index"": 5, ""winner_area_frac"": 0.21258008914412485, ""winner_depth_m"": 1.0915000438690186, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_004079,47204377/18057.836,47204377,lidar,unknown,train,identify_superlative,farthest_camera,1,"Excluding the walls, floor, and ceiling, what is the most distant object from the camera?",,sofa,object,,ARKitScenes/3dod/Training/47204377/47204377_frames/lowres_wide/47204377_18057.836.png,ARKitScenes/3dod/Training/47204377/47204377_frames/lowres_depth/47204377_18057.836.png,rule,"{""winner_concept"": ""sofa"", ""winner_object_index"": 0, ""winner_area_frac"": 0.021740079807956864, ""winner_depth_m"": 2.4100000858306885, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_003861,47333357/32126.598,47333357,lidar,unknown,train,identify_superlative,closest_camera,0,"Not counting the walls, floor, or ceiling, which object is closest to the camera?",,cabinet,object,,ARKitScenes/3dod/Training/47333357/47333357_frames/lowres_wide/47333357_32126.598.png,ARKitScenes/3dod/Training/47333357/47333357_frames/lowres_depth/47333357_32126.598.png,rule,"{""winner_concept"": ""cabinet"", ""winner_object_index"": 6, ""winner_area_frac"": 0.4593896888264239, ""winner_depth_m"": 0.9039999842643738, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_003999,47332648/369099.692,47332648,lidar,unknown,train,identify_superlative,farthest_camera,5,"Excluding the walls, floor, and ceiling, what is the most distant visible object in the scene?",,television,object,,ARKitScenes/3dod/Training/47332648/47332648_frames/lowres_wide/47332648_369099.692.png,ARKitScenes/3dod/Training/47332648/47332648_frames/lowres_depth/47332648_369099.692.png,rule,"{""winner_concept"": ""television"", ""winner_object_index"": 10, ""winner_area_frac"": 0.17434984590138003, ""winner_depth_m"": 1.375, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
train_004232,42898711/581543.341,42898711,lidar,unknown,train,identify_superlative,farthest_camera,0,"Not counting the walls, floor, or ceiling, which object is farthest from the camera?",,cabinet,object,,ARKitScenes/3dod/Training/42898711/42898711_frames/lowres_wide/42898711_581543.341.png,ARKitScenes/3dod/Training/42898711/42898711_frames/lowres_depth/42898711_581543.341.png,rule,"{""winner_concept"": ""cabinet"", ""winner_object_index"": 1, ""winner_area_frac"": 0.09972946164041115, ""winner_depth_m"": 1.7860000133514404, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
