image_id,sequence_id,sensor,scene_type,split,question_type,variant,template_id,question,question_paraphrased,answer,answer_type,answer_space,image_path,depth_path,source,evidence
41126697/2796.159,41126697,lidar,unknown,val,relative_depth,farther,5,"Which one is farther, the bed or the cabinet?",,cabinet,choice,bed|cabinet,ARKitScenes/3dod/Training/41126697/41126697_frames/lowres_wide/41126697_2796.159.png,ARKitScenes/3dod/Training/41126697/41126697_frames/lowres_depth/41126697_2796.159.png,rule,"{""a_concept"": ""bed"", ""a_depth_m"": 1.649999976158142, ""b_concept"": ""cabinet"", ""b_depth_m"": 2.0739998817443848, ""comparative"": ""farther"", ""answer_concept"": ""cabinet""}"
41126700/3828.094,41126700,lidar,unknown,val,relative_depth,closer,4,"Of the sink and the oven, which is closer?",,sink,choice,sink|oven,ARKitScenes/3dod/Training/41126700/41126700_frames/lowres_wide/41126700_3828.094.png,ARKitScenes/3dod/Training/41126700/41126700_frames/lowres_depth/41126700_3828.094.png,rule,"{""a_concept"": ""oven"", ""a_depth_m"": 1.8320000171661377, ""b_concept"": ""sink"", ""b_depth_m"": 0.9139999747276306, ""comparative"": ""closer"", ""answer_concept"": ""sink""}"
41126700/3828.094,41126700,lidar,unknown,val,relative_depth,farther,3,"Which object is farther from the camera, the sink or the stove?",,stove,choice,sink|stove,ARKitScenes/3dod/Training/41126700/41126700_frames/lowres_wide/41126700_3828.094.png,ARKitScenes/3dod/Training/41126700/41126700_frames/lowres_depth/41126700_3828.094.png,rule,"{""a_concept"": ""sink"", ""a_depth_m"": 0.9139999747276306, ""b_concept"": ""stove"", ""b_depth_m"": 1.8734999895095825, ""comparative"": ""farther"", ""answer_concept"": ""stove""}"
41126742/3034.231,41126742,lidar,unknown,train,relative_depth,closer,5,"Which one is closer, the toilet or the sink?",,sink,choice,toilet|sink,ARKitScenes/3dod/Training/41126742/41126742_frames/lowres_wide/41126742_3034.231.png,ARKitScenes/3dod/Training/41126742/41126742_frames/lowres_depth/41126742_3034.231.png,rule,"{""a_concept"": ""sink"", ""a_depth_m"": 1.781999945640564, ""b_concept"": ""toilet"", ""b_depth_m"": 2.2639999389648438, ""comparative"": ""closer"", ""answer_concept"": ""sink""}"
41126742/3044.511,41126742,lidar,unknown,train,relative_depth,closer,4,"Of the sink and the toilet, which is closer?",,sink,choice,sink|toilet,ARKitScenes/3dod/Training/41126742/41126742_frames/lowres_wide/41126742_3044.511.png,ARKitScenes/3dod/Training/41126742/41126742_frames/lowres_depth/41126742_3044.511.png,rule,"{""a_concept"": ""sink"", ""a_depth_m"": 0.9120000004768372, ""b_concept"": ""toilet"", ""b_depth_m"": 1.4010000228881836, ""comparative"": ""closer"", ""answer_concept"": ""sink""}"
41126744/2995.414,41126744,lidar,unknown,train,relative_depth,closer,4,"Of the sink and the toilet, which is closer?",,sink,choice,sink|toilet,ARKitScenes/3dod/Training/41126744/41126744_frames/lowres_wide/41126744_2995.414.png,ARKitScenes/3dod/Training/41126744/41126744_frames/lowres_depth/41126744_2995.414.png,rule,"{""a_concept"": ""sink"", ""a_depth_m"": 0.9824999570846558, ""b_concept"": ""toilet"", ""b_depth_m"": 1.3109999895095825, ""comparative"": ""closer"", ""answer_concept"": ""sink""}"
41126779/4571.050,41126779,lidar,unknown,train,relative_depth,farther,1,"Between the stool and the cabinet, which one is farther from the camera?",,cabinet,choice,stool|cabinet,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4571.050.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4571.050.png,rule,"{""a_concept"": ""stool"", ""a_depth_m"": 0.7940000295639038, ""b_concept"": ""cabinet"", ""b_depth_m"": 1.559999942779541, ""comparative"": ""farther"", ""answer_concept"": ""cabinet""}"
41126779/4571.050,41126779,lidar,unknown,train,relative_depth,farther,3,"Which object is farther from the camera, the stool or the shelf?",,shelf,choice,stool|shelf,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4571.050.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4571.050.png,rule,"{""a_concept"": ""stool"", ""a_depth_m"": 0.7940000295639038, ""b_concept"": ""shelf"", ""b_depth_m"": 1.281000018119812, ""comparative"": ""farther"", ""answer_concept"": ""shelf""}"
41126779/4614.448,41126779,lidar,unknown,train,relative_depth,farther,0,"Which is farther from the camera, the stool or the table?",,table,choice,stool|table,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4614.448.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4614.448.png,rule,"{""a_concept"": ""stool"", ""a_depth_m"": 1.8300000429153442, ""b_concept"": ""table"", ""b_depth_m"": 2.6419999599456787, ""comparative"": ""farther"", ""answer_concept"": ""table""}"
41126779/4614.448,41126779,lidar,unknown,train,relative_depth,closer,3,"Which object is closer to the camera, the chair or the stool?",,stool,choice,chair|stool,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4614.448.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4614.448.png,rule,"{""a_concept"": ""stool"", ""a_depth_m"": 1.8300000429153442, ""b_concept"": ""chair"", ""b_depth_m"": 2.2639999389648438, ""comparative"": ""closer"", ""answer_concept"": ""stool""}"
41126779/4614.448,41126779,lidar,unknown,train,relative_depth,closer,5,"Which one is closer, the table or the chair?",,chair,choice,table|chair,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4614.448.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4614.448.png,rule,"{""a_concept"": ""table"", ""a_depth_m"": 2.6419999599456787, ""b_concept"": ""chair"", ""b_depth_m"": 2.2639999389648438, ""comparative"": ""closer"", ""answer_concept"": ""chair""}"
41126779/4643.353,41126779,lidar,unknown,train,relative_depth,farther,1,"Between the refrigerator and the cabinet, which one is farther from the camera?",,cabinet,choice,refrigerator|cabinet,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4643.353.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4643.353.png,rule,"{""a_concept"": ""cabinet"", ""a_depth_m"": 2.8389999866485596, ""b_concept"": ""refrigerator"", ""b_depth_m"": 2.388000011444092, ""comparative"": ""farther"", ""answer_concept"": ""cabinet""}"
41126779/4643.353,41126779,lidar,unknown,train,relative_depth,closer,3,"Which object is closer to the camera, the cabinet or the chair?",,chair,choice,cabinet|chair,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4643.353.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4643.353.png,rule,"{""a_concept"": ""cabinet"", ""a_depth_m"": 2.8389999866485596, ""b_concept"": ""chair"", ""b_depth_m"": 1.930999994277954, ""comparative"": ""closer"", ""answer_concept"": ""chair""}"
41126779/4643.353,41126779,lidar,unknown,train,relative_depth,closer,1,"Between the refrigerator and the chair, which one is closer to the camera?",,chair,choice,refrigerator|chair,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4643.353.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4643.353.png,rule,"{""a_concept"": ""refrigerator"", ""a_depth_m"": 2.388000011444092, ""b_concept"": ""chair"", ""b_depth_m"": 1.930999994277954, ""comparative"": ""closer"", ""answer_concept"": ""chair""}"
41126792/6174.157,41126792,lidar,unknown,train,relative_depth,closer,5,"Which one is closer, the cabinet or the toilet?",,cabinet,choice,cabinet|toilet,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_wide/41126792_6174.157.png,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_depth/41126792_6174.157.png,rule,"{""a_concept"": ""cabinet"", ""a_depth_m"": 1.093000054359436, ""b_concept"": ""toilet"", ""b_depth_m"": 2.1579999923706055, ""comparative"": ""closer"", ""answer_concept"": ""cabinet""}"
41126792/6174.157,41126792,lidar,unknown,train,relative_depth,farther,1,"Between the toilet and the sink, which one is farther from the camera?",,toilet,choice,toilet|sink,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_wide/41126792_6174.157.png,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_depth/41126792_6174.157.png,rule,"{""a_concept"": ""sink"", ""a_depth_m"": 1.065000057220459, ""b_concept"": ""toilet"", ""b_depth_m"": 2.1579999923706055, ""comparative"": ""farther"", ""answer_concept"": ""toilet""}"
41126792/6181.137,41126792,lidar,unknown,train,relative_depth,farther,5,"Which one is farther, the bathtub or the cabinet?",,bathtub,choice,bathtub|cabinet,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_wide/41126792_6181.137.png,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_depth/41126792_6181.137.png,rule,"{""a_concept"": ""bathtub"", ""a_depth_m"": 2.0869998931884766, ""b_concept"": ""cabinet"", ""b_depth_m"": 1.003000020980835, ""comparative"": ""farther"", ""answer_concept"": ""bathtub""}"
41126792/6181.137,41126792,lidar,unknown,train,relative_depth,closer,0,"Which is closer to the camera, the bathtub or the sink?",,sink,choice,bathtub|sink,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_wide/41126792_6181.137.png,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_depth/41126792_6181.137.png,rule,"{""a_concept"": ""bathtub"", ""a_depth_m"": 2.0869998931884766, ""b_concept"": ""sink"", ""b_depth_m"": 1.1139999628067017, ""comparative"": ""closer"", ""answer_concept"": ""sink""}"
41126792/6181.137,41126792,lidar,unknown,train,relative_depth,closer,4,"Of the toilet and the cabinet, which is closer?",,cabinet,choice,toilet|cabinet,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_wide/41126792_6181.137.png,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_depth/41126792_6181.137.png,rule,"{""a_concept"": ""cabinet"", ""a_depth_m"": 1.003000020980835, ""b_concept"": ""toilet"", ""b_depth_m"": 2.1540000438690186, ""comparative"": ""closer"", ""answer_concept"": ""cabinet""}"
41126792/6181.137,41126792,lidar,unknown,train,relative_depth,farther,1,"Between the toilet and the sink, which one is farther from the camera?",,toilet,choice,toilet|sink,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_wide/41126792_6181.137.png,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_depth/41126792_6181.137.png,rule,"{""a_concept"": ""sink"", ""a_depth_m"": 1.1139999628067017, ""b_concept"": ""toilet"", ""b_depth_m"": 2.1540000438690186, ""comparative"": ""farther"", ""answer_concept"": ""toilet""}"
41126811/8356.936,41126811,lidar,unknown,train,relative_depth,farther,1,"Between the cabinet and the sink, which one is farther from the camera?",,sink,choice,cabinet|sink,ARKitScenes/3dod/Training/41126811/41126811_frames/lowres_wide/41126811_8356.936.png,ARKitScenes/3dod/Training/41126811/41126811_frames/lowres_depth/41126811_8356.936.png,rule,"{""a_concept"": ""sink"", ""a_depth_m"": 1.1949999332427979, ""b_concept"": ""cabinet"", ""b_depth_m"": 0.7599999904632568, ""comparative"": ""farther"", ""answer_concept"": ""sink""}"
41126998/4968.467,41126998,lidar,unknown,val,relative_depth,farther,5,"Which one is farther, the toilet or the cabinet?",,toilet,choice,toilet|cabinet,ARKitScenes/3dod/Training/41126998/41126998_frames/lowres_wide/41126998_4968.467.png,ARKitScenes/3dod/Training/41126998/41126998_frames/lowres_depth/41126998_4968.467.png,rule,"{""a_concept"": ""cabinet"", ""a_depth_m"": 1.0049999952316284, ""b_concept"": ""toilet"", ""b_depth_m"": 1.3200000524520874, ""comparative"": ""farther"", ""answer_concept"": ""toilet""}"
41126998/4968.467,41126998,lidar,unknown,val,relative_depth,closer,1,"Between the toilet and the sink, which one is closer to the camera?",,sink,choice,toilet|sink,ARKitScenes/3dod/Training/41126998/41126998_frames/lowres_wide/41126998_4968.467.png,ARKitScenes/3dod/Training/41126998/41126998_frames/lowres_depth/41126998_4968.467.png,rule,"{""a_concept"": ""sink"", ""a_depth_m"": 0.921999990940094, ""b_concept"": ""toilet"", ""b_depth_m"": 1.3200000524520874, ""comparative"": ""closer"", ""answer_concept"": ""sink""}"
41127074/1000.015,41127074,lidar,unknown,train,relative_depth,farther,3,"Which object is farther from the camera, the bathtub or the sink?",,bathtub,choice,bathtub|sink,ARKitScenes/3dod/Training/41127074/41127074_frames/lowres_wide/41127074_1000.015.png,ARKitScenes/3dod/Training/41127074/41127074_frames/lowres_depth/41127074_1000.015.png,rule,"{""a_concept"": ""bathtub"", ""a_depth_m"": 1.3329999446868896, ""b_concept"": ""sink"", ""b_depth_m"": 0.9869999885559082, ""comparative"": ""farther"", ""answer_concept"": ""bathtub""}"
41159381/1819.354,41159381,lidar,unknown,val,relative_depth,closer,4,"Of the refrigerator and the cabinet, which is closer?",,refrigerator,choice,refrigerator|cabinet,ARKitScenes/3dod/Training/41159381/41159381_frames/lowres_wide/41159381_1819.354.png,ARKitScenes/3dod/Training/41159381/41159381_frames/lowres_depth/41159381_1819.354.png,rule,"{""a_concept"": ""refrigerator"", ""a_depth_m"": 2.367000102996826, ""b_concept"": ""cabinet"", ""b_depth_m"": 3.188999891281128, ""comparative"": ""closer"", ""answer_concept"": ""refrigerator""}"
41159381/1934.823,41159381,lidar,unknown,val,relative_depth,closer,3,"Which object is closer to the camera, the cabinet or the table?",,table,choice,cabinet|table,ARKitScenes/3dod/Training/41159381/41159381_frames/lowres_wide/41159381_1934.823.png,ARKitScenes/3dod/Training/41159381/41159381_frames/lowres_depth/41159381_1934.823.png,rule,"{""a_concept"": ""table"", ""a_depth_m"": 1.0740000009536743, ""b_concept"": ""cabinet"", ""b_depth_m"": 1.9889999628067017, ""comparative"": ""closer"", ""answer_concept"": ""table""}"
41159448/514.801,41159448,lidar,unknown,train,relative_depth,farther,0,"Which is farther from the camera, the sofa or the table?",,sofa,choice,sofa|table,ARKitScenes/3dod/Training/41159448/41159448_frames/lowres_wide/41159448_514.801.png,ARKitScenes/3dod/Training/41159448/41159448_frames/lowres_depth/41159448_514.801.png,rule,"{""a_concept"": ""sofa"", ""a_depth_m"": 4.370999813079834, ""b_concept"": ""table"", ""b_depth_m"": 3.4000000953674316, ""comparative"": ""farther"", ""answer_concept"": ""sofa""}"
41159448/514.801,41159448,lidar,unknown,train,relative_depth,closer,0,"Which is closer to the camera, the sofa or the chair?",,chair,choice,sofa|chair,ARKitScenes/3dod/Training/41159448/41159448_frames/lowres_wide/41159448_514.801.png,ARKitScenes/3dod/Training/41159448/41159448_frames/lowres_depth/41159448_514.801.png,rule,"{""a_concept"": ""sofa"", ""a_depth_m"": 4.370999813079834, ""b_concept"": ""chair"", ""b_depth_m"": 2.0350000858306885, ""comparative"": ""closer"", ""answer_concept"": ""chair""}"
41159448/514.801,41159448,lidar,unknown,train,relative_depth,closer,2,Is the table or the chair closer to the camera?,,chair,choice,table|chair,ARKitScenes/3dod/Training/41159448/41159448_frames/lowres_wide/41159448_514.801.png,ARKitScenes/3dod/Training/41159448/41159448_frames/lowres_depth/41159448_514.801.png,rule,"{""a_concept"": ""table"", ""a_depth_m"": 3.4000000953674316, ""b_concept"": ""chair"", ""b_depth_m"": 2.0350000858306885, ""comparative"": ""closer"", ""answer_concept"": ""chair""}"
41159541/39788.937,41159541,lidar,unknown,test,relative_depth,farther,3,"Which object is farther from the camera, the sofa or the chair?",,sofa,choice,sofa|chair,ARKitScenes/3dod/Validation/41159541/41159541_frames/lowres_wide/41159541_39788.937.png,ARKitScenes/3dod/Validation/41159541/41159541_frames/lowres_depth/41159541_39788.937.png,rule,"{""a_concept"": ""sofa"", ""a_depth_m"": 2.4189999103546143, ""b_concept"": ""chair"", ""b_depth_m"": 1.1740000247955322, ""comparative"": ""farther"", ""answer_concept"": ""sofa""}"
41159541/39788.937,41159541,lidar,unknown,test,relative_depth,closer,0,"Which is closer to the camera, the sofa or the table?",,sofa,choice,sofa|table,ARKitScenes/3dod/Validation/41159541/41159541_frames/lowres_wide/41159541_39788.937.png,ARKitScenes/3dod/Validation/41159541/41159541_frames/lowres_depth/41159541_39788.937.png,rule,"{""a_concept"": ""sofa"", ""a_depth_m"": 2.4189999103546143, ""b_concept"": ""table"", ""b_depth_m"": 3.052000045776367, ""comparative"": ""closer"", ""answer_concept"": ""sofa""}"
41159541/39788.937,41159541,lidar,unknown,test,relative_depth,farther,0,"Which is farther from the camera, the table or the chair?",,table,choice,table|chair,ARKitScenes/3dod/Validation/41159541/41159541_frames/lowres_wide/41159541_39788.937.png,ARKitScenes/3dod/Validation/41159541/41159541_frames/lowres_depth/41159541_39788.937.png,rule,"{""a_concept"": ""chair"", ""a_depth_m"": 1.1740000247955322, ""b_concept"": ""table"", ""b_depth_m"": 3.052000045776367, ""comparative"": ""farther"", ""answer_concept"": ""table""}"
41159541/39788.937,41159541,lidar,unknown,test,relative_depth,closer,0,"Which is closer to the camera, the television or the chair?",,chair,choice,television|chair,ARKitScenes/3dod/Validation/41159541/41159541_frames/lowres_wide/41159541_39788.937.png,ARKitScenes/3dod/Validation/41159541/41159541_frames/lowres_depth/41159541_39788.937.png,rule,"{""a_concept"": ""chair"", ""a_depth_m"": 1.1740000247955322, ""b_concept"": ""television"", ""b_depth_m"": 2.7320001125335693, ""comparative"": ""closer"", ""answer_concept"": ""chair""}"
41159623/55566.826,41159623,lidar,unknown,train,relative_depth,closer,4,"Of the fireplace and the table, which is closer?",,table,choice,fireplace|table,ARKitScenes/3dod/Training/41159623/41159623_frames/lowres_wide/41159623_55566.826.png,ARKitScenes/3dod/Training/41159623/41159623_frames/lowres_depth/41159623_55566.826.png,rule,"{""a_concept"": ""table"", ""a_depth_m"": 1.8370000123977661, ""b_concept"": ""fireplace"", ""b_depth_m"": 5.034999847412109, ""comparative"": ""closer"", ""answer_concept"": ""table""}"
41159623/55566.826,41159623,lidar,unknown,train,relative_depth,closer,2,Is the television or the table closer to the camera?,,table,choice,television|table,ARKitScenes/3dod/Training/41159623/41159623_frames/lowres_wide/41159623_55566.826.png,ARKitScenes/3dod/Training/41159623/41159623_frames/lowres_depth/41159623_55566.826.png,rule,"{""a_concept"": ""table"", ""a_depth_m"": 1.8370000123977661, ""b_concept"": ""television"", ""b_depth_m"": 4.386000156402588, ""comparative"": ""closer"", ""answer_concept"": ""table""}"
41159623/55593.231,41159623,lidar,unknown,train,relative_depth,farther,5,"Which one is farther, the fireplace or the table?",,table,choice,fireplace|table,ARKitScenes/3dod/Training/41159623/41159623_frames/lowres_wide/41159623_55593.231.png,ARKitScenes/3dod/Training/41159623/41159623_frames/lowres_depth/41159623_55593.231.png,rule,"{""a_concept"": ""fireplace"", ""a_depth_m"": 1.8739999532699585, ""b_concept"": ""table"", ""b_depth_m"": 2.503000020980835, ""comparative"": ""farther"", ""answer_concept"": ""table""}"
41159623/55593.231,41159623,lidar,unknown,train,relative_depth,farther,0,"Which is farther from the camera, the fireplace or the television?",,television,choice,fireplace|television,ARKitScenes/3dod/Training/41159623/41159623_frames/lowres_wide/41159623_55593.231.png,ARKitScenes/3dod/Training/41159623/41159623_frames/lowres_depth/41159623_55593.231.png,rule,"{""a_concept"": ""fireplace"", ""a_depth_m"": 1.8739999532699585, ""b_concept"": ""television"", ""b_depth_m"": 2.384000062942505, ""comparative"": ""farther"", ""answer_concept"": ""television""}"
41159687/46512.865,41159687,lidar,unknown,train,relative_depth,farther,5,"Which one is farther, the fireplace or the shelf?",,shelf,choice,fireplace|shelf,ARKitScenes/3dod/Training/41159687/41159687_frames/lowres_wide/41159687_46512.865.png,ARKitScenes/3dod/Training/41159687/41159687_frames/lowres_depth/41159687_46512.865.png,rule,"{""a_concept"": ""fireplace"", ""a_depth_m"": 1.7569999694824219, ""b_concept"": ""shelf"", ""b_depth_m"": 2.630000114440918, ""comparative"": ""farther"", ""answer_concept"": ""shelf""}"
41159687/46551.966,41159687,lidar,unknown,train,relative_depth,closer,0,"Which is closer to the camera, the table or the stool?",,table,choice,table|stool,ARKitScenes/3dod/Training/41159687/41159687_frames/lowres_wide/41159687_46551.966.png,ARKitScenes/3dod/Training/41159687/41159687_frames/lowres_depth/41159687_46551.966.png,rule,"{""a_concept"": ""table"", ""a_depth_m"": 3.1559998989105225, ""b_concept"": ""stool"", ""b_depth_m"": 5.220000267028809, ""comparative"": ""closer"", ""answer_concept"": ""table""}"
41159704/71396.712,41159704,lidar,unknown,train,relative_depth,farther,1,"Between the sofa and the fireplace, which one is farther from the camera?",,fireplace,choice,sofa|fireplace,ARKitScenes/3dod/Training/41159704/41159704_frames/lowres_wide/41159704_71396.712.png,ARKitScenes/3dod/Training/41159704/41159704_frames/lowres_depth/41159704_71396.712.png,rule,"{""a_concept"": ""sofa"", ""a_depth_m"": 1.99399995803833, ""b_concept"": ""fireplace"", ""b_depth_m"": 2.318000078201294, ""comparative"": ""farther"", ""answer_concept"": ""fireplace""}"
41159823/86643.802,41159823,lidar,unknown,train,relative_depth,farther,2,Is the sink or the toilet farther from the camera?,,sink,choice,sink|toilet,ARKitScenes/3dod/Training/41159823/41159823_frames/lowres_wide/41159823_86643.802.png,ARKitScenes/3dod/Training/41159823/41159823_frames/lowres_depth/41159823_86643.802.png,rule,"{""a_concept"": ""toilet"", ""a_depth_m"": 2.180999994277954, ""b_concept"": ""sink"", ""b_depth_m"": 2.756999969482422, ""comparative"": ""farther"", ""answer_concept"": ""sink""}"
41159823/86654.081,41159823,lidar,unknown,train,relative_depth,closer,1,"Between the sink and the toilet, which one is closer to the camera?",,toilet,choice,sink|toilet,ARKitScenes/3dod/Training/41159823/41159823_frames/lowres_wide/41159823_86654.081.png,ARKitScenes/3dod/Training/41159823/41159823_frames/lowres_depth/41159823_86654.081.png,rule,"{""a_concept"": ""toilet"", ""a_depth_m"": 1.7079999446868896, ""b_concept"": ""sink"", ""b_depth_m"": 2.049999952316284, ""comparative"": ""closer"", ""answer_concept"": ""toilet""}"
41159823/86654.081,41159823,lidar,unknown,train,relative_depth,farther,2,Is the bathtub or the toilet farther from the camera?,,bathtub,choice,bathtub|toilet,ARKitScenes/3dod/Training/41159823/41159823_frames/lowres_wide/41159823_86654.081.png,ARKitScenes/3dod/Training/41159823/41159823_frames/lowres_depth/41159823_86654.081.png,rule,"{""a_concept"": ""toilet"", ""a_depth_m"": 1.7079999446868896, ""b_concept"": ""bathtub"", ""b_depth_m"": 2.0759999752044678, ""comparative"": ""farther"", ""answer_concept"": ""bathtub""}"
