image_id,sequence_id,sensor,scene_type,split,question_type,variant,template_id,question,question_paraphrased,answer,answer_type,answer_space,image_path,depth_path,source,evidence
41048169/1000.057,41048169,lidar,unknown,train,identify_superlative,farthest_camera,1,"Excluding the walls, floor, and ceiling, what is the most distant object from the camera?",,chair,object,,ARKitScenes/3dod/Training/41048169/41048169_frames/lowres_wide/41048169_1000.057.png,ARKitScenes/3dod/Training/41048169/41048169_frames/lowres_depth/41048169_1000.057.png,rule,"{""winner_concept"": ""chair"", ""winner_object_index"": 7, ""winner_area_frac"": 0.017522218978603326, ""winner_depth_m"": 1.7379999160766602, ""runner_up_concept"": ""chair"", ""runner_up_area_frac"": 0.14207895163088116, ""runner_up_depth_m"": 1.0720000267028809}"
41048169/1052.968,41048169,lidar,unknown,train,identify_superlative,closest_camera,5,"Excluding the walls, floor, and ceiling, what is the closest visible object to the camera?",,chair,object,,ARKitScenes/3dod/Training/41048169/41048169_frames/lowres_wide/41048169_1052.968.png,ARKitScenes/3dod/Training/41048169/41048169_frames/lowres_depth/41048169_1052.968.png,rule,"{""winner_concept"": ""chair"", ""winner_object_index"": 1, ""winner_area_frac"": 0.15865785410737962, ""winner_depth_m"": 1.3660000562667847, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
41048169/1052.968,41048169,lidar,unknown,train,identify_superlative,farthest_camera,5,"Excluding the walls, floor, and ceiling, what is the most distant visible object in the scene?",,chair,object,,ARKitScenes/3dod/Training/41048169/41048169_frames/lowres_wide/41048169_1052.968.png,ARKitScenes/3dod/Training/41048169/41048169_frames/lowres_depth/41048169_1052.968.png,rule,"{""winner_concept"": ""chair"", ""winner_object_index"": 1, ""winner_area_frac"": 0.15865785410737962, ""winner_depth_m"": 1.3660000562667847, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
41048169/1158.857,41048169,lidar,unknown,train,identify_superlative,closest_camera,1,"Excluding the walls, floor, and ceiling, what is the nearest object to the camera?",,fireplace,object,,ARKitScenes/3dod/Training/41048169/41048169_frames/lowres_wide/41048169_1158.857.png,ARKitScenes/3dod/Training/41048169/41048169_frames/lowres_depth/41048169_1158.857.png,rule,"{""winner_concept"": ""fireplace"", ""winner_object_index"": 0, ""winner_area_frac"": 1.0, ""winner_depth_m"": 1.1380000114440918, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
41048169/1158.857,41048169,lidar,unknown,train,identify_superlative,farthest_camera,3,"Ignoring the walls, floor, and ceiling, what object is farthest from the viewer?",,fireplace,object,,ARKitScenes/3dod/Training/41048169/41048169_frames/lowres_wide/41048169_1158.857.png,ARKitScenes/3dod/Training/41048169/41048169_frames/lowres_depth/41048169_1158.857.png,rule,"{""winner_concept"": ""fireplace"", ""winner_object_index"": 0, ""winner_area_frac"": 1.0, ""winner_depth_m"": 1.1380000114440918, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
41048225/7280.248,41048225,lidar,unknown,train,identify_superlative,closest_camera,2,"Among the furniture and items in the room, not the walls, floor, or ceiling, which is closest to where the picture was taken from?",,chair,object,,ARKitScenes/3dod/Training/41048225/41048225_frames/lowres_wide/41048225_7280.248.png,ARKitScenes/3dod/Training/41048225/41048225_frames/lowres_depth/41048225_7280.248.png,rule,"{""winner_concept"": ""chair"", ""winner_object_index"": 4, ""winner_area_frac"": 0.022806785731872562, ""winner_depth_m"": 1.190999984741211, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
41048225/7280.248,41048225,lidar,unknown,train,identify_superlative,farthest_camera,2,"Among the furniture and items in the room, not the walls, floor, or ceiling, which is farthest from where the picture was taken?",,chair,object,,ARKitScenes/3dod/Training/41048225/41048225_frames/lowres_wide/41048225_7280.248.png,ARKitScenes/3dod/Training/41048225/41048225_frames/lowres_depth/41048225_7280.248.png,rule,"{""winner_concept"": ""chair"", ""winner_object_index"": 4, ""winner_area_frac"": 0.022806785731872562, ""winner_depth_m"": 1.190999984741211, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
41048225/7296.041,41048225,lidar,unknown,train,identify_superlative,closest_camera,4,"Not counting the room's walls, floor, or ceiling, which object is closest to us in this image?",,chair,object,,ARKitScenes/3dod/Training/41048225/41048225_frames/lowres_wide/41048225_7296.041.png,ARKitScenes/3dod/Training/41048225/41048225_frames/lowres_depth/41048225_7296.041.png,rule,"{""winner_concept"": ""chair"", ""winner_object_index"": 1, ""winner_area_frac"": 0.04825841407070039, ""winner_depth_m"": 0.9240000247955322, ""runner_up_concept"": ""chair"", ""runner_up_area_frac"": 0.15149661017579197, ""runner_up_depth_m"": 1.5010000467300415}"
41048225/7296.041,41048225,lidar,unknown,train,identify_superlative,farthest_camera,3,"Ignoring the walls, floor, and ceiling, what object is farthest from the viewer?",,chair,object,,ARKitScenes/3dod/Training/41048225/41048225_frames/lowres_wide/41048225_7296.041.png,ARKitScenes/3dod/Training/41048225/41048225_frames/lowres_depth/41048225_7296.041.png,rule,"{""winner_concept"": ""chair"", ""winner_object_index"": 3, ""winner_area_frac"": 0.15149661017579197, ""winner_depth_m"": 1.5010000467300415, ""runner_up_concept"": ""chair"", ""runner_up_area_frac"": 0.04825841407070039, ""runner_up_depth_m"": 0.9240000247955322}"
41048225/7311.935,41048225,lidar,unknown,train,identify_superlative,closest_camera,5,"Excluding the walls, floor, and ceiling, what is the closest visible object to the camera?",,cabinet,object,,ARKitScenes/3dod/Training/41048225/41048225_frames/lowres_wide/41048225_7311.935.png,ARKitScenes/3dod/Training/41048225/41048225_frames/lowres_depth/41048225_7311.935.png,rule,"{""winner_concept"": ""cabinet"", ""winner_object_index"": 19, ""winner_area_frac"": 0.29777479947737745, ""winner_depth_m"": 0.6740000247955322, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
41048225/7311.935,41048225,lidar,unknown,train,identify_superlative,farthest_camera,0,"Not counting the walls, floor, or ceiling, which object is farthest from the camera?",,cabinet,object,,ARKitScenes/3dod/Training/41048225/41048225_frames/lowres_wide/41048225_7311.935.png,ARKitScenes/3dod/Training/41048225/41048225_frames/lowres_depth/41048225_7311.935.png,rule,"{""winner_concept"": ""cabinet"", ""winner_object_index"": 19, ""winner_area_frac"": 0.29777479947737745, ""winner_depth_m"": 0.6740000247955322, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
41048225/7359.431,41048225,lidar,unknown,train,identify_superlative,closest_camera,1,"Excluding the walls, floor, and ceiling, what is the nearest object to the camera?",,cabinet,object,,ARKitScenes/3dod/Training/41048225/41048225_frames/lowres_wide/41048225_7359.431.png,ARKitScenes/3dod/Training/41048225/41048225_frames/lowres_depth/41048225_7359.431.png,rule,"{""winner_concept"": ""cabinet"", ""winner_object_index"": 18, ""winner_area_frac"": 0.05508229214168544, ""winner_depth_m"": 0.8960000276565552, ""runner_up_concept"": ""stove"", ""runner_up_area_frac"": 0.010573656285407075, ""runner_up_depth_m"": 1.093500018119812}"
41048247/4157.562,41048247,lidar,unknown,train,identify_superlative,closest_camera,5,"Excluding the walls, floor, and ceiling, what is the closest visible object to the camera?",,sink,object,,ARKitScenes/3dod/Training/41048247/41048247_frames/lowres_wide/41048247_4157.562.png,ARKitScenes/3dod/Training/41048247/41048247_frames/lowres_depth/41048247_4157.562.png,rule,"{""winner_concept"": ""sink"", ""winner_object_index"": 0, ""winner_area_frac"": 0.11944346297573544, ""winner_depth_m"": 1.1390000581741333, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
41048247/4157.562,41048247,lidar,unknown,train,identify_superlative,farthest_camera,0,"Not counting the walls, floor, or ceiling, which object is farthest from the camera?",,sink,object,,ARKitScenes/3dod/Training/41048247/41048247_frames/lowres_wide/41048247_4157.562.png,ARKitScenes/3dod/Training/41048247/41048247_frames/lowres_depth/41048247_4157.562.png,rule,"{""winner_concept"": ""sink"", ""winner_object_index"": 0, ""winner_area_frac"": 0.11944346297573544, ""winner_depth_m"": 1.1390000581741333, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
41048247/4172.373,41048247,lidar,unknown,train,identify_superlative,closest_camera,4,"Not counting the room's walls, floor, or ceiling, which object is closest to us in this image?",,sink,object,,ARKitScenes/3dod/Training/41048247/41048247_frames/lowres_wide/41048247_4172.373.png,ARKitScenes/3dod/Training/41048247/41048247_frames/lowres_depth/41048247_4172.373.png,rule,"{""winner_concept"": ""sink"", ""winner_object_index"": 0, ""winner_area_frac"": 0.10930107900085705, ""winner_depth_m"": 1.034000039100647, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
41048247/4172.373,41048247,lidar,unknown,train,identify_superlative,farthest_camera,2,"Among the furniture and items in the room, not the walls, floor, or ceiling, which is farthest from where the picture was taken?",,sink,object,,ARKitScenes/3dod/Training/41048247/41048247_frames/lowres_wide/41048247_4172.373.png,ARKitScenes/3dod/Training/41048247/41048247_frames/lowres_depth/41048247_4172.373.png,rule,"{""winner_concept"": ""sink"", ""winner_object_index"": 0, ""winner_area_frac"": 0.10930107900085705, ""winner_depth_m"": 1.034000039100647, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
41048247/4187.167,41048247,lidar,unknown,train,identify_superlative,closest_camera,3,"Ignoring the walls, floor, and ceiling, what object is nearest the viewer?",,toilet,object,,ARKitScenes/3dod/Training/41048247/41048247_frames/lowres_wide/41048247_4187.167.png,ARKitScenes/3dod/Training/41048247/41048247_frames/lowres_depth/41048247_4187.167.png,rule,"{""winner_concept"": ""toilet"", ""winner_object_index"": 1, ""winner_area_frac"": 0.6192006145622928, ""winner_depth_m"": 1.159000039100647, ""runner_up_concept"": ""bathtub"", ""runner_up_area_frac"": 0.18683379960112392, ""runner_up_depth_m"": 1.5679999589920044}"
41048247/4187.167,41048247,lidar,unknown,train,identify_superlative,farthest_camera,4,"Not counting the room's walls, floor, or ceiling, which object is farthest away in this image?",,bathtub,object,,ARKitScenes/3dod/Training/41048247/41048247_frames/lowres_wide/41048247_4187.167.png,ARKitScenes/3dod/Training/41048247/41048247_frames/lowres_depth/41048247_4187.167.png,rule,"{""winner_concept"": ""bathtub"", ""winner_object_index"": 2, ""winner_area_frac"": 0.18683379960112392, ""winner_depth_m"": 1.5679999589920044, ""runner_up_concept"": ""toilet"", ""runner_up_area_frac"": 0.6192006145622928, ""runner_up_depth_m"": 1.159000039100647}"
41048247/4201.978,41048247,lidar,unknown,train,identify_superlative,closest_camera,2,"Among the furniture and items in the room, not the walls, floor, or ceiling, which is closest to where the picture was taken from?",,bathtub,object,,ARKitScenes/3dod/Training/41048247/41048247_frames/lowres_wide/41048247_4201.978.png,ARKitScenes/3dod/Training/41048247/41048247_frames/lowres_depth/41048247_4201.978.png,rule,"{""winner_concept"": ""bathtub"", ""winner_object_index"": 2, ""winner_area_frac"": 0.5169572853974577, ""winner_depth_m"": 1.184999942779541, ""runner_up_concept"": null, ""runner_up_area_frac"": null, ""runner_up_depth_m"": null}"
