image_id,sequence_id,sensor,scene_type,split,question_type,variant,template_id,question,question_paraphrased,answer,answer_type,answer_space,image_path,depth_path,source,evidence
41098062/2183.419,41098062,lidar,unknown,train,left_right,,1,"Relative to the toilet, is the sink on the left or the right?",,left,choice,left|right,ARKitScenes/3dod/Training/41098062/41098062_frames/lowres_wide/41098062_2183.419.png,ARKitScenes/3dod/Training/41098062/41098062_frames/lowres_depth/41098062_2183.419.png,rule,"{""a_concept"": ""sink"", ""b_concept"": ""toilet"", ""a_centroid_x"": 125.95279672675032, ""b_centroid_x"": 208.69353715290478, ""horizontal_gap_px"": 82.74074042615446, ""image_width"": 256}"
41098062/2223.403,41098062,lidar,unknown,train,left_right,,2,"Looking at the toilet, is the sink positioned on its left or right?",,left,choice,left|right,ARKitScenes/3dod/Training/41098062/41098062_frames/lowres_wide/41098062_2223.403.png,ARKitScenes/3dod/Training/41098062/41098062_frames/lowres_depth/41098062_2223.403.png,rule,"{""a_concept"": ""sink"", ""b_concept"": ""toilet"", ""a_centroid_x"": 107.4074764933156, ""b_centroid_x"": 164.82633833468142, ""horizontal_gap_px"": 57.418861841365825, ""image_width"": 256}"
41098140/861.229,41098140,lidar,unknown,train,left_right,,3,Is the refrigerator on the left side or the right side of the sink?,,right,choice,left|right,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_wide/41098140_861.229.png,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_depth/41098140_861.229.png,rule,"{""a_concept"": ""refrigerator"", ""b_concept"": ""sink"", ""a_centroid_x"": 148.78882965836615, ""b_centroid_x"": 115.58291762378497, ""horizontal_gap_px"": 33.20591203458119, ""image_width"": 256}"
41098140/869.526,41098140,lidar,unknown,train,left_right,,3,Is the washer on the left side or the right side of the refrigerator?,,right,choice,left|right,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_wide/41098140_869.526.png,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_depth/41098140_869.526.png,rule,"{""a_concept"": ""washer"", ""b_concept"": ""refrigerator"", ""a_centroid_x"": 44.421463463895876, ""b_centroid_x"": 13.819883845604854, ""horizontal_gap_px"": 30.60157961829102, ""image_width"": 256}"
41098140/877.939,41098140,lidar,unknown,train,left_right,,1,"Relative to the chair, is the refrigerator on the left or the right?",,left,choice,left|right,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_wide/41098140_877.939.png,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_depth/41098140_877.939.png,rule,"{""a_concept"": ""refrigerator"", ""b_concept"": ""chair"", ""a_centroid_x"": 59.63111530897364, ""b_centroid_x"": 139.7511809764219, ""horizontal_gap_px"": 80.12006566744824, ""image_width"": 256}"
41098140/886.335,41098140,lidar,unknown,train,left_right,,3,Is the cabinet on the left side or the right side of the refrigerator?,,left,choice,left|right,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_wide/41098140_886.335.png,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_depth/41098140_886.335.png,rule,"{""a_concept"": ""cabinet"", ""b_concept"": ""refrigerator"", ""a_centroid_x"": 16.87933728605124, ""b_centroid_x"": 54.04160345929343, ""horizontal_gap_px"": 37.16226617324219, ""image_width"": 256}"
41098140/886.335,41098140,lidar,unknown,train,left_right,,2,"Looking at the refrigerator, is the washer positioned on its left or right?",,left,choice,left|right,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_wide/41098140_886.335.png,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_depth/41098140_886.335.png,rule,"{""a_concept"": ""washer"", ""b_concept"": ""refrigerator"", ""a_centroid_x"": 26.968135934025582, ""b_centroid_x"": 54.04160345929343, ""horizontal_gap_px"": 27.073467525267844, ""image_width"": 256}"
41098176/924.574,41098176,lidar,unknown,train,left_right,,0,Is the table to the left or to the right of the television?,,right,choice,left|right,ARKitScenes/3dod/Training/41098176/41098176_frames/lowres_wide/41098176_924.574.png,ARKitScenes/3dod/Training/41098176/41098176_frames/lowres_depth/41098176_924.574.png,rule,"{""a_concept"": ""table"", ""b_concept"": ""television"", ""a_centroid_x"": 173.8386123321577, ""b_centroid_x"": 98.3370549099988, ""horizontal_gap_px"": 75.50155742215891, ""image_width"": 256}"
41125512/2920.060,41125512,lidar,unknown,train,left_right,,0,Is the shelf to the left or to the right of the chair?,,right,choice,left|right,ARKitScenes/3dod/Training/41125512/41125512_frames/lowres_wide/41125512_2920.060.png,ARKitScenes/3dod/Training/41125512/41125512_frames/lowres_depth/41125512_2920.060.png,rule,"{""a_concept"": ""shelf"", ""b_concept"": ""chair"", ""a_centroid_x"": 170.0732708046621, ""b_centroid_x"": 105.76327077533463, ""horizontal_gap_px"": 64.31000002932745, ""image_width"": 256}"
41125512/2930.073,41125512,lidar,unknown,train,left_right,,1,"Relative to the chair, is the shelf on the left or the right?",,left,choice,left|right,ARKitScenes/3dod/Training/41125512/41125512_frames/lowres_wide/41125512_2930.073.png,ARKitScenes/3dod/Training/41125512/41125512_frames/lowres_depth/41125512_2930.073.png,rule,"{""a_concept"": ""shelf"", ""b_concept"": ""chair"", ""a_centroid_x"": 37.986753552481275, ""b_centroid_x"": 63.90460214067386, ""horizontal_gap_px"": 25.917848588192584, ""image_width"": 256}"
41125536/3325.816,41125536,lidar,unknown,val,left_right,,5,"From the chair, which direction is the bed in, left or right?",,left,choice,left|right,ARKitScenes/3dod/Training/41125536/41125536_frames/lowres_wide/41125536_3325.816.png,ARKitScenes/3dod/Training/41125536/41125536_frames/lowres_depth/41125536_3325.816.png,rule,"{""a_concept"": ""bed"", ""b_concept"": ""chair"", ""a_centroid_x"": 75.53878014150736, ""b_centroid_x"": 192.3661968382091, ""horizontal_gap_px"": 116.82741669670175, ""image_width"": 256}"
41125536/3357.519,41125536,lidar,unknown,val,left_right,,5,"From the cabinet, which direction is the sofa in, left or right?",,right,choice,left|right,ARKitScenes/3dod/Training/41125536/41125536_frames/lowres_wide/41125536_3357.519.png,ARKitScenes/3dod/Training/41125536/41125536_frames/lowres_depth/41125536_3357.519.png,rule,"{""a_concept"": ""sofa"", ""b_concept"": ""cabinet"", ""a_centroid_x"": 186.78653085449912, ""b_centroid_x"": 30.239890491553368, ""horizontal_gap_px"": 156.54664036294577, ""image_width"": 256}"
41125536/3373.413,41125536,lidar,unknown,val,left_right,,0,Is the sofa to the left or to the right of the table?,,left,choice,left|right,ARKitScenes/3dod/Training/41125536/41125536_frames/lowres_wide/41125536_3373.413.png,ARKitScenes/3dod/Training/41125536/41125536_frames/lowres_depth/41125536_3373.413.png,rule,"{""a_concept"": ""sofa"", ""b_concept"": ""table"", ""a_centroid_x"": 81.65732872216364, ""b_centroid_x"": 195.8629408670865, ""horizontal_gap_px"": 114.20561214492287, ""image_width"": 256}"
41125709/3870.640,41125709,lidar,unknown,test,left_right,,2,"Looking at the sofa, is the table positioned on its left or right?",,right,choice,left|right,ARKitScenes/3dod/Validation/41125709/41125709_frames/lowres_wide/41125709_3870.640.png,ARKitScenes/3dod/Validation/41125709/41125709_frames/lowres_depth/41125709_3870.640.png,rule,"{""a_concept"": ""table"", ""b_concept"": ""sofa"", ""a_centroid_x"": 148.90573557709212, ""b_centroid_x"": 44.24076991888153, ""horizontal_gap_px"": 104.66496565821058, ""image_width"": 256}"
41125829/8461.270,41125829,lidar,unknown,val,left_right,,4,"Which side of the sink is the dishwasher on, left or right?",,right,choice,left|right,ARKitScenes/3dod/Training/41125829/41125829_frames/lowres_wide/41125829_8461.270.png,ARKitScenes/3dod/Training/41125829/41125829_frames/lowres_depth/41125829_8461.270.png,rule,"{""a_concept"": ""dishwasher"", ""b_concept"": ""sink"", ""a_centroid_x"": 184.33185219229458, ""b_centroid_x"": 148.21610782800775, ""horizontal_gap_px"": 36.115744364286826, ""image_width"": 256}"
41125829/8461.270,41125829,lidar,unknown,val,left_right,,4,"Which side of the sink is the washer on, left or right?",,right,choice,left|right,ARKitScenes/3dod/Training/41125829/41125829_frames/lowres_wide/41125829_8461.270.png,ARKitScenes/3dod/Training/41125829/41125829_frames/lowres_depth/41125829_8461.270.png,rule,"{""a_concept"": ""washer"", ""b_concept"": ""sink"", ""a_centroid_x"": 185.75535925415605, ""b_centroid_x"": 148.21610782800775, ""horizontal_gap_px"": 37.5392514261483, ""image_width"": 256}"
41125829/8471.482,41125829,lidar,unknown,val,left_right,,4,"Which side of the cabinet is the oven on, left or right?",,right,choice,left|right,ARKitScenes/3dod/Training/41125829/41125829_frames/lowres_wide/41125829_8471.482.png,ARKitScenes/3dod/Training/41125829/41125829_frames/lowres_depth/41125829_8471.482.png,rule,"{""a_concept"": ""oven"", ""b_concept"": ""cabinet"", ""a_centroid_x"": 193.59424253169462, ""b_centroid_x"": 26.843830100443125, ""horizontal_gap_px"": 166.7504124312515, ""image_width"": 256}"
41125829/8471.482,41125829,lidar,unknown,val,left_right,,0,Is the stove to the left or to the right of the cabinet?,,right,choice,left|right,ARKitScenes/3dod/Training/41125829/41125829_frames/lowres_wide/41125829_8471.482.png,ARKitScenes/3dod/Training/41125829/41125829_frames/lowres_depth/41125829_8471.482.png,rule,"{""a_concept"": ""stove"", ""b_concept"": ""cabinet"", ""a_centroid_x"": 151.79034710945794, ""b_centroid_x"": 26.843830100443125, ""horizontal_gap_px"": 124.94651700901481, ""image_width"": 256}"
41126466/5186.047,41126466,lidar,unknown,train,left_right,,2,"Looking at the cabinet, is the bed positioned on its left or right?",,left,choice,left|right,ARKitScenes/3dod/Training/41126466/41126466_frames/lowres_wide/41126466_5186.047.png,ARKitScenes/3dod/Training/41126466/41126466_frames/lowres_depth/41126466_5186.047.png,rule,"{""a_concept"": ""bed"", ""b_concept"": ""cabinet"", ""a_centroid_x"": 36.997874055405724, ""b_centroid_x"": 90.3935413199305, ""horizontal_gap_px"": 53.39566726452478, ""image_width"": 256}"
41126697/2796.159,41126697,lidar,unknown,val,left_right,,3,Is the bed on the left side or the right side of the cabinet?,,right,choice,left|right,ARKitScenes/3dod/Training/41126697/41126697_frames/lowres_wide/41126697_2796.159.png,ARKitScenes/3dod/Training/41126697/41126697_frames/lowres_depth/41126697_2796.159.png,rule,"{""a_concept"": ""bed"", ""b_concept"": ""cabinet"", ""a_centroid_x"": 221.80052803152134, ""b_centroid_x"": 138.57095841745897, ""horizontal_gap_px"": 83.22956961406237, ""image_width"": 256}"
41126700/3828.094,41126700,lidar,unknown,val,left_right,,5,"From the sink, which direction is the oven in, left or right?",,left,choice,left|right,ARKitScenes/3dod/Training/41126700/41126700_frames/lowres_wide/41126700_3828.094.png,ARKitScenes/3dod/Training/41126700/41126700_frames/lowres_depth/41126700_3828.094.png,rule,"{""a_concept"": ""oven"", ""b_concept"": ""sink"", ""a_centroid_x"": 28.55218172105392, ""b_centroid_x"": 212.44743903325076, ""horizontal_gap_px"": 183.89525731219683, ""image_width"": 256}"
41126700/3828.094,41126700,lidar,unknown,val,left_right,,3,Is the sink on the left side or the right side of the stove?,,right,choice,left|right,ARKitScenes/3dod/Training/41126700/41126700_frames/lowres_wide/41126700_3828.094.png,ARKitScenes/3dod/Training/41126700/41126700_frames/lowres_depth/41126700_3828.094.png,rule,"{""a_concept"": ""sink"", ""b_concept"": ""stove"", ""a_centroid_x"": 212.44743903325076, ""b_centroid_x"": 21.9792262043344, ""horizontal_gap_px"": 190.46821282891636, ""image_width"": 256}"
41126728/2047.312,41126728,lidar,unknown,val,left_right,,4,"Which side of the toilet is the sink on, left or right?",,left,choice,left|right,ARKitScenes/3dod/Training/41126728/41126728_frames/lowres_wide/41126728_2047.312.png,ARKitScenes/3dod/Training/41126728/41126728_frames/lowres_depth/41126728_2047.312.png,rule,"{""a_concept"": ""sink"", ""b_concept"": ""toilet"", ""a_centroid_x"": 5.198713675094595, ""b_centroid_x"": 130.03326963822883, ""horizontal_gap_px"": 124.83455596313424, ""image_width"": 256}"
41126742/3044.511,41126742,lidar,unknown,train,left_right,,5,"From the toilet, which direction is the sink in, left or right?",,left,choice,left|right,ARKitScenes/3dod/Training/41126742/41126742_frames/lowres_wide/41126742_3044.511.png,ARKitScenes/3dod/Training/41126742/41126742_frames/lowres_depth/41126742_3044.511.png,rule,"{""a_concept"": ""sink"", ""b_concept"": ""toilet"", ""a_centroid_x"": 42.23084517925303, ""b_centroid_x"": 130.34197203125092, ""horizontal_gap_px"": 88.11112685199788, ""image_width"": 256}"
41126742/3054.906,41126742,lidar,unknown,train,left_right,,5,"From the toilet, which direction is the sink in, left or right?",,left,choice,left|right,ARKitScenes/3dod/Training/41126742/41126742_frames/lowres_wide/41126742_3054.906.png,ARKitScenes/3dod/Training/41126742/41126742_frames/lowres_depth/41126742_3054.906.png,rule,"{""a_concept"": ""sink"", ""b_concept"": ""toilet"", ""a_centroid_x"": 106.9477727765839, ""b_centroid_x"": 213.4632052964476, ""horizontal_gap_px"": 106.5154325198637, ""image_width"": 256}"
41126742/3065.219,41126742,lidar,unknown,train,left_right,,0,Is the sink to the left or to the right of the toilet?,,left,choice,left|right,ARKitScenes/3dod/Training/41126742/41126742_frames/lowres_wide/41126742_3065.219.png,ARKitScenes/3dod/Training/41126742/41126742_frames/lowres_depth/41126742_3065.219.png,rule,"{""a_concept"": ""sink"", ""b_concept"": ""toilet"", ""a_centroid_x"": 174.26060719044585, ""b_centroid_x"": 203.42899893070944, ""horizontal_gap_px"": 29.168391740263587, ""image_width"": 256}"
41126744/2995.414,41126744,lidar,unknown,train,left_right,,0,Is the sink to the left or to the right of the toilet?,,left,choice,left|right,ARKitScenes/3dod/Training/41126744/41126744_frames/lowres_wide/41126744_2995.414.png,ARKitScenes/3dod/Training/41126744/41126744_frames/lowres_depth/41126744_2995.414.png,rule,"{""a_concept"": ""sink"", ""b_concept"": ""toilet"", ""a_centroid_x"": 40.67061731923032, ""b_centroid_x"": 93.0686703228045, ""horizontal_gap_px"": 52.39805300357418, ""image_width"": 256}"
41126744/3004.010,41126744,lidar,unknown,train,left_right,,3,Is the sink on the left side or the right side of the toilet?,,left,choice,left|right,ARKitScenes/3dod/Training/41126744/41126744_frames/lowres_wide/41126744_3004.010.png,ARKitScenes/3dod/Training/41126744/41126744_frames/lowres_depth/41126744_3004.010.png,rule,"{""a_concept"": ""sink"", ""b_concept"": ""toilet"", ""a_centroid_x"": 89.78098081939652, ""b_centroid_x"": 209.04514154949004, ""horizontal_gap_px"": 119.26416073009352, ""image_width"": 256}"
41126779/4571.050,41126779,lidar,unknown,train,left_right,,0,Is the stool to the left or to the right of the cabinet?,,right,choice,left|right,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4571.050.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4571.050.png,rule,"{""a_concept"": ""stool"", ""b_concept"": ""cabinet"", ""a_centroid_x"": 217.95431151347208, ""b_centroid_x"": 62.31119771382155, ""horizontal_gap_px"": 155.64311379965054, ""image_width"": 256}"
41126779/4571.050,41126779,lidar,unknown,train,left_right,,4,"Which side of the shelf is the stool on, left or right?",,right,choice,left|right,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4571.050.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4571.050.png,rule,"{""a_concept"": ""stool"", ""b_concept"": ""shelf"", ""a_centroid_x"": 217.95431151347208, ""b_centroid_x"": 74.84820053171865, ""horizontal_gap_px"": 143.10611098175343, ""image_width"": 256}"
41126779/4614.448,41126779,lidar,unknown,train,left_right,,5,"From the table, which direction is the stool in, left or right?",,right,choice,left|right,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4614.448.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4614.448.png,rule,"{""a_concept"": ""stool"", ""b_concept"": ""table"", ""a_centroid_x"": 227.08013157166496, ""b_centroid_x"": 185.07313322591722, ""horizontal_gap_px"": 42.006998345747746, ""image_width"": 256}"
41126779/4614.448,41126779,lidar,unknown,train,left_right,,2,"Looking at the chair, is the table positioned on its left or right?",,left,choice,left|right,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4614.448.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4614.448.png,rule,"{""a_concept"": ""table"", ""b_concept"": ""chair"", ""a_centroid_x"": 185.07313322591722, ""b_centroid_x"": 224.36670879129377, ""horizontal_gap_px"": 39.29357556537656, ""image_width"": 256}"
41126779/4657.747,41126779,lidar,unknown,train,left_right,,2,"Looking at the cabinet, is the shelf positioned on its left or right?",,right,choice,left|right,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4657.747.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4657.747.png,rule,"{""a_concept"": ""shelf"", ""b_concept"": ""cabinet"", ""a_centroid_x"": 250.66671860938138, ""b_centroid_x"": 138.98979270326535, ""horizontal_gap_px"": 111.67692590611603, ""image_width"": 256}"
41126792/6174.157,41126792,lidar,unknown,train,left_right,,5,"From the sink, which direction is the cabinet in, left or right?",,right,choice,left|right,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_wide/41126792_6174.157.png,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_depth/41126792_6174.157.png,rule,"{""a_concept"": ""cabinet"", ""b_concept"": ""sink"", ""a_centroid_x"": 147.94381333299543, ""b_centroid_x"": 96.4942782823321, ""horizontal_gap_px"": 51.44953505066333, ""image_width"": 256}"
41126792/6174.157,41126792,lidar,unknown,train,left_right,,5,"From the toilet, which direction is the cabinet in, left or right?",,right,choice,left|right,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_wide/41126792_6174.157.png,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_depth/41126792_6174.157.png,rule,"{""a_concept"": ""cabinet"", ""b_concept"": ""toilet"", ""a_centroid_x"": 147.94381333299543, ""b_centroid_x"": 87.10984830526424, ""horizontal_gap_px"": 60.833965027731196, ""image_width"": 256}"
41126792/6181.137,41126792,lidar,unknown,train,left_right,,0,Is the bathtub to the left or to the right of the cabinet?,,left,choice,left|right,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_wide/41126792_6181.137.png,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_depth/41126792_6181.137.png,rule,"{""a_concept"": ""bathtub"", ""b_concept"": ""cabinet"", ""a_centroid_x"": 217.15785120223364, ""b_centroid_x"": 246.82059747764515, ""horizontal_gap_px"": 29.662746275411507, ""image_width"": 256}"
41126792/6181.137,41126792,lidar,unknown,train,left_right,,1,"Relative to the toilet, is the cabinet on the left or the right?",,right,choice,left|right,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_wide/41126792_6181.137.png,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_depth/41126792_6181.137.png,rule,"{""a_concept"": ""cabinet"", ""b_concept"": ""toilet"", ""a_centroid_x"": 246.82059747764515, ""b_centroid_x"": 216.48644541629065, ""horizontal_gap_px"": 30.3341520613545, ""image_width"": 256}"
41126792/6202.145,41126792,lidar,unknown,train,left_right,,0,Is the bathtub to the left or to the right of the toilet?,,left,choice,left|right,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_wide/41126792_6202.145.png,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_depth/41126792_6202.145.png,rule,"{""a_concept"": ""bathtub"", ""b_concept"": ""toilet"", ""a_centroid_x"": 183.00027094971585, ""b_centroid_x"": 225.8106514699325, ""horizontal_gap_px"": 42.810380520216654, ""image_width"": 256}"
41126811/8350.138,41126811,lidar,unknown,train,left_right,,4,"Which side of the stove is the cabinet on, left or right?",,right,choice,left|right,ARKitScenes/3dod/Training/41126811/41126811_frames/lowres_wide/41126811_8350.138.png,ARKitScenes/3dod/Training/41126811/41126811_frames/lowres_depth/41126811_8350.138.png,rule,"{""a_concept"": ""cabinet"", ""b_concept"": ""stove"", ""a_centroid_x"": 171.0501933851055, ""b_centroid_x"": 79.92908364383734, ""horizontal_gap_px"": 91.12110974126816, ""image_width"": 256}"
41126811/8356.936,41126811,lidar,unknown,train,left_right,,0,Is the sink to the left or to the right of the cabinet?,,right,choice,left|right,ARKitScenes/3dod/Training/41126811/41126811_frames/lowres_wide/41126811_8356.936.png,ARKitScenes/3dod/Training/41126811/41126811_frames/lowres_depth/41126811_8356.936.png,rule,"{""a_concept"": ""sink"", ""b_concept"": ""cabinet"", ""a_centroid_x"": 150.90701325680246, ""b_centroid_x"": 35.64676528988416, ""horizontal_gap_px"": 115.2602479669183, ""image_width"": 256}"
41126867/1161.488,41126867,lidar,unknown,val,left_right,,5,"From the stool, which direction is the sofa in, left or right?",,right,choice,left|right,ARKitScenes/3dod/Training/41126867/41126867_frames/lowres_wide/41126867_1161.488.png,ARKitScenes/3dod/Training/41126867/41126867_frames/lowres_depth/41126867_1161.488.png,rule,"{""a_concept"": ""sofa"", ""b_concept"": ""stool"", ""a_centroid_x"": 71.9629646721038, ""b_centroid_x"": 40.79008189854376, ""horizontal_gap_px"": 31.172882773560033, ""image_width"": 256}"
41126998/4968.467,41126998,lidar,unknown,val,left_right,,5,"From the toilet, which direction is the cabinet in, left or right?",,left,choice,left|right,ARKitScenes/3dod/Training/41126998/41126998_frames/lowres_wide/41126998_4968.467.png,ARKitScenes/3dod/Training/41126998/41126998_frames/lowres_depth/41126998_4968.467.png,rule,"{""a_concept"": ""cabinet"", ""b_concept"": ""toilet"", ""a_centroid_x"": 177.46050004844065, ""b_centroid_x"": 236.56910432989423, ""horizontal_gap_px"": 59.10860428145358, ""image_width"": 256}"
41126998/4968.467,41126998,lidar,unknown,val,left_right,,2,"Looking at the toilet, is the sink positioned on its left or right?",,left,choice,left|right,ARKitScenes/3dod/Training/41126998/41126998_frames/lowres_wide/41126998_4968.467.png,ARKitScenes/3dod/Training/41126998/41126998_frames/lowres_depth/41126998_4968.467.png,rule,"{""a_concept"": ""sink"", ""b_concept"": ""toilet"", ""a_centroid_x"": 134.3300988552466, ""b_centroid_x"": 236.56910432989423, ""horizontal_gap_px"": 102.23900547464763, ""image_width"": 256}"
