image_id,sequence_id,sensor,scene_type,split,question_type,variant,template_id,question,question_paraphrased,answer,answer_type,answer_space,image_path,depth_path,source,evidence
41098076/2595.298,41098076,lidar,unknown,train,nearest_object,,4,What is right next to the oven?,,stove,object,,ARKitScenes/3dod/Training/41098076/41098076_frames/lowres_wide/41098076_2595.298.png,ARKitScenes/3dod/Training/41098076/41098076_frames/lowres_depth/41098076_2595.298.png,rule,"{""anchor_concept"": ""oven"", ""anchor_object_index"": 2, ""answer_concept"": ""stove"", ""answer_object_index"": 29, ""nearest_distance_m"": 0.251, ""second_nearest_distance_m"": 0.405}"
41098076/2595.298,41098076,lidar,unknown,train,nearest_object,,4,What is right next to the stove?,,oven,object,,ARKitScenes/3dod/Training/41098076/41098076_frames/lowres_wide/41098076_2595.298.png,ARKitScenes/3dod/Training/41098076/41098076_frames/lowres_depth/41098076_2595.298.png,rule,"{""anchor_concept"": ""stove"", ""anchor_object_index"": 29, ""answer_concept"": ""oven"", ""answer_object_index"": 2, ""nearest_distance_m"": 0.251, ""second_nearest_distance_m"": 0.457}"
41098140/844.436,41098140,lidar,unknown,train,nearest_object,,2,What sits closest to the oven?,,stove,object,,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_wide/41098140_844.436.png,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_depth/41098140_844.436.png,rule,"{""anchor_concept"": ""oven"", ""anchor_object_index"": 6, ""answer_concept"": ""stove"", ""answer_object_index"": 7, ""nearest_distance_m"": 0.019, ""second_nearest_distance_m"": 0.391}"
41098140/844.436,41098140,lidar,unknown,train,nearest_object,,0,What is the closest object to the stove?,,oven,object,,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_wide/41098140_844.436.png,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_depth/41098140_844.436.png,rule,"{""anchor_concept"": ""stove"", ""anchor_object_index"": 7, ""answer_concept"": ""oven"", ""answer_object_index"": 6, ""nearest_distance_m"": 0.019, ""second_nearest_distance_m"": 0.395}"
41098140/852.833,41098140,lidar,unknown,train,nearest_object,,2,What sits closest to the oven?,,stove,object,,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_wide/41098140_852.833.png,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_depth/41098140_852.833.png,rule,"{""anchor_concept"": ""oven"", ""anchor_object_index"": 6, ""answer_concept"": ""stove"", ""answer_object_index"": 7, ""nearest_distance_m"": 0.054, ""second_nearest_distance_m"": 0.402}"
41098140/852.833,41098140,lidar,unknown,train,nearest_object,,4,What is right next to the stove?,,oven,object,,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_wide/41098140_852.833.png,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_depth/41098140_852.833.png,rule,"{""anchor_concept"": ""stove"", ""anchor_object_index"": 7, ""answer_concept"": ""oven"", ""answer_object_index"": 6, ""nearest_distance_m"": 0.054, ""second_nearest_distance_m"": 0.417}"
41098140/869.526,41098140,lidar,unknown,train,nearest_object,,4,What is right next to the washer?,,refrigerator,object,,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_wide/41098140_869.526.png,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_depth/41098140_869.526.png,rule,"{""anchor_concept"": ""washer"", ""anchor_object_index"": 1, ""answer_concept"": ""refrigerator"", ""answer_object_index"": 13, ""nearest_distance_m"": 0.94, ""second_nearest_distance_m"": 1.328}"
41098140/869.526,41098140,lidar,unknown,train,nearest_object,,3,Which item is positioned nearest to the refrigerator?,,sofa,object,,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_wide/41098140_869.526.png,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_depth/41098140_869.526.png,rule,"{""anchor_concept"": ""refrigerator"", ""anchor_object_index"": 13, ""answer_concept"": ""sofa"", ""answer_object_index"": 14, ""nearest_distance_m"": 0.458, ""second_nearest_distance_m"": 0.94}"
41098140/869.526,41098140,lidar,unknown,train,nearest_object,,5,Which object is closest in distance to the sofa?,,refrigerator,object,,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_wide/41098140_869.526.png,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_depth/41098140_869.526.png,rule,"{""anchor_concept"": ""sofa"", ""anchor_object_index"": 14, ""answer_concept"": ""refrigerator"", ""answer_object_index"": 13, ""nearest_distance_m"": 0.458, ""second_nearest_distance_m"": 1.328}"
41098140/886.335,41098140,lidar,unknown,train,nearest_object,,0,What is the closest object to the cabinet?,,washer,object,,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_wide/41098140_886.335.png,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_depth/41098140_886.335.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 0, ""answer_concept"": ""washer"", ""answer_object_index"": 1, ""nearest_distance_m"": 0.396, ""second_nearest_distance_m"": 1.35}"
41098140/886.335,41098140,lidar,unknown,train,nearest_object,,3,Which item is positioned nearest to the washer?,,cabinet,object,,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_wide/41098140_886.335.png,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_depth/41098140_886.335.png,rule,"{""anchor_concept"": ""washer"", ""anchor_object_index"": 1, ""answer_concept"": ""cabinet"", ""answer_object_index"": 0, ""nearest_distance_m"": 0.396, ""second_nearest_distance_m"": 0.955}"
41098140/886.335,41098140,lidar,unknown,train,nearest_object,,0,What is the closest object to the refrigerator?,,washer,object,,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_wide/41098140_886.335.png,ARKitScenes/3dod/Training/41098140/41098140_frames/lowres_depth/41098140_886.335.png,rule,"{""anchor_concept"": ""refrigerator"", ""anchor_object_index"": 13, ""answer_concept"": ""washer"", ""answer_object_index"": 1, ""nearest_distance_m"": 0.955, ""second_nearest_distance_m"": 1.35}"
41098176/938.185,41098176,lidar,unknown,train,nearest_object,,0,What is the closest object to the cabinet?,,chair,object,,ARKitScenes/3dod/Training/41098176/41098176_frames/lowres_wide/41098176_938.185.png,ARKitScenes/3dod/Training/41098176/41098176_frames/lowres_depth/41098176_938.185.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 9, ""answer_concept"": ""chair"", ""answer_object_index"": 7, ""nearest_distance_m"": 1.941, ""second_nearest_distance_m"": 2.576}"
41098176/951.779,41098176,lidar,unknown,train,nearest_object,,2,What sits closest to the television?,,table,object,,ARKitScenes/3dod/Training/41098176/41098176_frames/lowres_wide/41098176_951.779.png,ARKitScenes/3dod/Training/41098176/41098176_frames/lowres_depth/41098176_951.779.png,rule,"{""anchor_concept"": ""television"", ""anchor_object_index"": 4, ""answer_concept"": ""table"", ""answer_object_index"": 3, ""nearest_distance_m"": 0.424, ""second_nearest_distance_m"": 1.548}"
41098176/978.885,41098176,lidar,unknown,train,nearest_object,,4,What is right next to the oven?,,cabinet,object,,ARKitScenes/3dod/Training/41098176/41098176_frames/lowres_wide/41098176_978.885.png,ARKitScenes/3dod/Training/41098176/41098176_frames/lowres_depth/41098176_978.885.png,rule,"{""anchor_concept"": ""oven"", ""anchor_object_index"": 10, ""answer_concept"": ""cabinet"", ""answer_object_index"": 9, ""nearest_distance_m"": 0.298, ""second_nearest_distance_m"": 0.879}"
41125011/6833.435,41125011,lidar,unknown,train,nearest_object,,2,What sits closest to the sofa?,,table,object,,ARKitScenes/3dod/Training/41125011/41125011_frames/lowres_wide/41125011_6833.435.png,ARKitScenes/3dod/Training/41125011/41125011_frames/lowres_depth/41125011_6833.435.png,rule,"{""anchor_concept"": ""sofa"", ""anchor_object_index"": 13, ""answer_concept"": ""table"", ""answer_object_index"": 15, ""nearest_distance_m"": 0.727, ""second_nearest_distance_m"": 0.911}"
41125011/6844.730,41125011,lidar,unknown,train,nearest_object,,0,What is the closest object to the sink?,,cabinet,object,,ARKitScenes/3dod/Training/41125011/41125011_frames/lowres_wide/41125011_6844.730.png,ARKitScenes/3dod/Training/41125011/41125011_frames/lowres_depth/41125011_6844.730.png,rule,"{""anchor_concept"": ""sink"", ""anchor_object_index"": 2, ""answer_concept"": ""cabinet"", ""answer_object_index"": 1, ""nearest_distance_m"": 0.171, ""second_nearest_distance_m"": 1.001}"
41125700/3761.051,41125700,lidar,unknown,test,nearest_object,,0,What is the closest object to the table?,,sofa,object,,ARKitScenes/3dod/Validation/41125700/41125700_frames/lowres_wide/41125700_3761.051.png,ARKitScenes/3dod/Validation/41125700/41125700_frames/lowres_depth/41125700_3761.051.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 9, ""answer_concept"": ""sofa"", ""answer_object_index"": 8, ""nearest_distance_m"": 0.763, ""second_nearest_distance_m"": 1.367}"
41125709/3857.046,41125709,lidar,unknown,test,nearest_object,,3,Which item is positioned nearest to the sofa?,,table,object,,ARKitScenes/3dod/Validation/41125709/41125709_frames/lowres_wide/41125709_3857.046.png,ARKitScenes/3dod/Validation/41125709/41125709_frames/lowres_depth/41125709_3857.046.png,rule,"{""anchor_concept"": ""sofa"", ""anchor_object_index"": 11, ""answer_concept"": ""table"", ""answer_object_index"": 9, ""nearest_distance_m"": 0.978, ""second_nearest_distance_m"": 1.464}"
41125709/3884.151,41125709,lidar,unknown,test,nearest_object,,2,What sits closest to the table?,,sofa,object,,ARKitScenes/3dod/Validation/41125709/41125709_frames/lowres_wide/41125709_3884.151.png,ARKitScenes/3dod/Validation/41125709/41125709_frames/lowres_depth/41125709_3884.151.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 9, ""answer_concept"": ""sofa"", ""answer_object_index"": 11, ""nearest_distance_m"": 0.54, ""second_nearest_distance_m"": 0.877}"
41125709/3897.746,41125709,lidar,unknown,test,nearest_object,,5,Which object is closest in distance to the television?,,table,object,,ARKitScenes/3dod/Validation/41125709/41125709_frames/lowres_wide/41125709_3897.746.png,ARKitScenes/3dod/Validation/41125709/41125709_frames/lowres_depth/41125709_3897.746.png,rule,"{""anchor_concept"": ""television"", ""anchor_object_index"": 8, ""answer_concept"": ""table"", ""answer_object_index"": 7, ""nearest_distance_m"": 0.423, ""second_nearest_distance_m"": 1.351}"
41125709/3911.240,41125709,lidar,unknown,test,nearest_object,,3,Which item is positioned nearest to the table?,,chair,object,,ARKitScenes/3dod/Validation/41125709/41125709_frames/lowres_wide/41125709_3911.240.png,ARKitScenes/3dod/Validation/41125709/41125709_frames/lowres_depth/41125709_3911.240.png,rule,"{""anchor_concept"": ""table"", ""anchor_object_index"": 16, ""answer_concept"": ""chair"", ""answer_object_index"": 12, ""nearest_distance_m"": 0.165, ""second_nearest_distance_m"": 0.499}"
41125829/8461.270,41125829,lidar,unknown,val,nearest_object,,3,Which item is positioned nearest to the washer?,,cabinet,object,,ARKitScenes/3dod/Training/41125829/41125829_frames/lowres_wide/41125829_8461.270.png,ARKitScenes/3dod/Training/41125829/41125829_frames/lowres_depth/41125829_8461.270.png,rule,"{""anchor_concept"": ""washer"", ""anchor_object_index"": 3, ""answer_concept"": ""cabinet"", ""answer_object_index"": 0, ""nearest_distance_m"": 0.585, ""second_nearest_distance_m"": 0.79}"
41125829/8471.482,41125829,lidar,unknown,val,nearest_object,,2,What sits closest to the oven?,,stove,object,,ARKitScenes/3dod/Training/41125829/41125829_frames/lowres_wide/41125829_8471.482.png,ARKitScenes/3dod/Training/41125829/41125829_frames/lowres_depth/41125829_8471.482.png,rule,"{""anchor_concept"": ""oven"", ""anchor_object_index"": 4, ""answer_concept"": ""stove"", ""answer_object_index"": 5, ""nearest_distance_m"": 0.222, ""second_nearest_distance_m"": 0.881}"
41125829/8471.482,41125829,lidar,unknown,val,nearest_object,,0,What is the closest object to the stove?,,oven,object,,ARKitScenes/3dod/Training/41125829/41125829_frames/lowres_wide/41125829_8471.482.png,ARKitScenes/3dod/Training/41125829/41125829_frames/lowres_depth/41125829_8471.482.png,rule,"{""anchor_concept"": ""stove"", ""anchor_object_index"": 5, ""answer_concept"": ""oven"", ""answer_object_index"": 4, ""nearest_distance_m"": 0.222, ""second_nearest_distance_m"": 0.68}"
41125829/8471.482,41125829,lidar,unknown,val,nearest_object,,0,What is the closest object to the cabinet?,,stove,object,,ARKitScenes/3dod/Training/41125829/41125829_frames/lowres_wide/41125829_8471.482.png,ARKitScenes/3dod/Training/41125829/41125829_frames/lowres_depth/41125829_8471.482.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 8, ""answer_concept"": ""stove"", ""answer_object_index"": 5, ""nearest_distance_m"": 0.68, ""second_nearest_distance_m"": 0.881}"
41126700/3851.385,41126700,lidar,unknown,val,nearest_object,,0,What is the closest object to the oven?,,cabinet,object,,ARKitScenes/3dod/Training/41126700/41126700_frames/lowres_wide/41126700_3851.385.png,ARKitScenes/3dod/Training/41126700/41126700_frames/lowres_depth/41126700_3851.385.png,rule,"{""anchor_concept"": ""oven"", ""anchor_object_index"": 12, ""answer_concept"": ""cabinet"", ""answer_object_index"": 13, ""nearest_distance_m"": 0.303, ""second_nearest_distance_m"": 0.46}"
41126779/4571.050,41126779,lidar,unknown,train,nearest_object,,5,Which object is closest in distance to the stool?,,shelf,object,,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4571.050.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4571.050.png,rule,"{""anchor_concept"": ""stool"", ""anchor_object_index"": 25, ""answer_concept"": ""shelf"", ""answer_object_index"": 27, ""nearest_distance_m"": 0.892, ""second_nearest_distance_m"": 1.416}"
41126779/4571.050,41126779,lidar,unknown,train,nearest_object,,4,What is right next to the cabinet?,,shelf,object,,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4571.050.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4571.050.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 26, ""answer_concept"": ""shelf"", ""answer_object_index"": 27, ""nearest_distance_m"": 0.603, ""second_nearest_distance_m"": 1.416}"
41126779/4571.050,41126779,lidar,unknown,train,nearest_object,,5,Which object is closest in distance to the shelf?,,cabinet,object,,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4571.050.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4571.050.png,rule,"{""anchor_concept"": ""shelf"", ""anchor_object_index"": 27, ""answer_concept"": ""cabinet"", ""answer_object_index"": 26, ""nearest_distance_m"": 0.603, ""second_nearest_distance_m"": 0.892}"
41126779/4599.954,41126779,lidar,unknown,train,nearest_object,,4,What is right next to the stool?,,chair,object,,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4599.954.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4599.954.png,rule,"{""anchor_concept"": ""stool"", ""anchor_object_index"": 17, ""answer_concept"": ""chair"", ""answer_object_index"": 20, ""nearest_distance_m"": 0.854, ""second_nearest_distance_m"": 1.527}"
41126779/4614.448,41126779,lidar,unknown,train,nearest_object,,0,What is the closest object to the stool?,,chair,object,,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4614.448.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4614.448.png,rule,"{""anchor_concept"": ""stool"", ""anchor_object_index"": 17, ""answer_concept"": ""chair"", ""answer_object_index"": 20, ""nearest_distance_m"": 0.731, ""second_nearest_distance_m"": 1.56}"
41126779/4614.448,41126779,lidar,unknown,train,nearest_object,,2,What sits closest to the chair?,,stool,object,,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4614.448.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4614.448.png,rule,"{""anchor_concept"": ""chair"", ""anchor_object_index"": 20, ""answer_concept"": ""stool"", ""answer_object_index"": 17, ""nearest_distance_m"": 0.731, ""second_nearest_distance_m"": 1.95}"
41126779/4643.353,41126779,lidar,unknown,train,nearest_object,,0,What is the closest object to the cabinet?,,refrigerator,object,,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4643.353.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4643.353.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 0, ""answer_concept"": ""refrigerator"", ""answer_object_index"": 8, ""nearest_distance_m"": 0.781, ""second_nearest_distance_m"": 1.851}"
41126779/4643.353,41126779,lidar,unknown,train,nearest_object,,5,Which object is closest in distance to the refrigerator?,,cabinet,object,,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4643.353.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4643.353.png,rule,"{""anchor_concept"": ""refrigerator"", ""anchor_object_index"": 8, ""answer_concept"": ""cabinet"", ""answer_object_index"": 0, ""nearest_distance_m"": 0.781, ""second_nearest_distance_m"": 1.077}"
41126779/4643.353,41126779,lidar,unknown,train,nearest_object,,4,What is right next to the chair?,,refrigerator,object,,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4643.353.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4643.353.png,rule,"{""anchor_concept"": ""chair"", ""anchor_object_index"": 11, ""answer_concept"": ""refrigerator"", ""answer_object_index"": 8, ""nearest_distance_m"": 1.077, ""second_nearest_distance_m"": 1.851}"
41126779/4657.747,41126779,lidar,unknown,train,nearest_object,,3,Which item is positioned nearest to the shelf?,,oven,object,,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4657.747.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4657.747.png,rule,"{""anchor_concept"": ""shelf"", ""anchor_object_index"": 4, ""answer_concept"": ""oven"", ""answer_object_index"": 5, ""nearest_distance_m"": 0.297, ""second_nearest_distance_m"": 0.851}"
41126779/4657.747,41126779,lidar,unknown,train,nearest_object,,4,What is right next to the cabinet?,,oven,object,,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_wide/41126779_4657.747.png,ARKitScenes/3dod/Training/41126779/41126779_frames/lowres_depth/41126779_4657.747.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 6, ""answer_concept"": ""oven"", ""answer_object_index"": 5, ""nearest_distance_m"": 0.565, ""second_nearest_distance_m"": 0.851}"
41126783/4701.946,41126783,lidar,unknown,train,nearest_object,,0,What is the closest object to the chair?,,shelf,object,,ARKitScenes/3dod/Training/41126783/41126783_frames/lowres_wide/41126783_4701.946.png,ARKitScenes/3dod/Training/41126783/41126783_frames/lowres_depth/41126783_4701.946.png,rule,"{""anchor_concept"": ""chair"", ""anchor_object_index"": 25, ""answer_concept"": ""shelf"", ""answer_object_index"": 22, ""nearest_distance_m"": 0.799, ""second_nearest_distance_m"": 1.063}"
41126783/4715.940,41126783,lidar,unknown,train,nearest_object,,0,What is the closest object to the stool?,,chair,object,,ARKitScenes/3dod/Training/41126783/41126783_frames/lowres_wide/41126783_4715.940.png,ARKitScenes/3dod/Training/41126783/41126783_frames/lowres_depth/41126783_4715.940.png,rule,"{""anchor_concept"": ""stool"", ""anchor_object_index"": 24, ""answer_concept"": ""chair"", ""answer_object_index"": 26, ""nearest_distance_m"": 0.685, ""second_nearest_distance_m"": 1.009}"
41126783/4729.851,41126783,lidar,unknown,train,nearest_object,,4,What is right next to the chair?,,table,object,,ARKitScenes/3dod/Training/41126783/41126783_frames/lowres_wide/41126783_4729.851.png,ARKitScenes/3dod/Training/41126783/41126783_frames/lowres_depth/41126783_4729.851.png,rule,"{""anchor_concept"": ""chair"", ""anchor_object_index"": 11, ""answer_concept"": ""table"", ""answer_object_index"": 8, ""nearest_distance_m"": 0.117, ""second_nearest_distance_m"": 1.312}"
41126783/4757.740,41126783,lidar,unknown,train,nearest_object,,0,What is the closest object to the chair?,,cabinet,object,,ARKitScenes/3dod/Training/41126783/41126783_frames/lowres_wide/41126783_4757.740.png,ARKitScenes/3dod/Training/41126783/41126783_frames/lowres_depth/41126783_4757.740.png,rule,"{""anchor_concept"": ""chair"", ""anchor_object_index"": 9, ""answer_concept"": ""cabinet"", ""answer_object_index"": 1, ""nearest_distance_m"": 1.5, ""second_nearest_distance_m"": 2.234}"
41126792/6174.157,41126792,lidar,unknown,train,nearest_object,,3,Which item is positioned nearest to the cabinet?,,sink,object,,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_wide/41126792_6174.157.png,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_depth/41126792_6174.157.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 1, ""answer_concept"": ""sink"", ""answer_object_index"": 2, ""nearest_distance_m"": 0.263, ""second_nearest_distance_m"": 1.185}"
41126792/6174.157,41126792,lidar,unknown,train,nearest_object,,4,What is right next to the sink?,,cabinet,object,,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_wide/41126792_6174.157.png,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_depth/41126792_6174.157.png,rule,"{""anchor_concept"": ""sink"", ""anchor_object_index"": 2, ""answer_concept"": ""cabinet"", ""answer_object_index"": 1, ""nearest_distance_m"": 0.263, ""second_nearest_distance_m"": 1.123}"
41126792/6181.137,41126792,lidar,unknown,train,nearest_object,,5,Which object is closest in distance to the bathtub?,,toilet,object,,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_wide/41126792_6181.137.png,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_depth/41126792_6181.137.png,rule,"{""anchor_concept"": ""bathtub"", ""anchor_object_index"": 0, ""answer_concept"": ""toilet"", ""answer_object_index"": 3, ""nearest_distance_m"": 0.318, ""second_nearest_distance_m"": 1.081}"
41126792/6181.137,41126792,lidar,unknown,train,nearest_object,,3,Which item is positioned nearest to the cabinet?,,sink,object,,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_wide/41126792_6181.137.png,ARKitScenes/3dod/Training/41126792/41126792_frames/lowres_depth/41126792_6181.137.png,rule,"{""anchor_concept"": ""cabinet"", ""anchor_object_index"": 1, ""answer_concept"": ""sink"", ""answer_object_index"": 2, ""nearest_distance_m"": 0.12, ""second_nearest_distance_m"": 1.191}"
